reaction_id,reaction_name,subsystem,genes,minimum,maximum
GGTAe2,Gamma glutamyltransferase,Glutathione metabolism,14598;23887;71522;207182,-100.0,899.999999999988
FTHFLmi,Formate tetrahydrofolate ligase  mitochondrial irreversible,Folate metabolism,108156;270685,0.0,0.0
HMR_2819,Carnitine O-Acetyltransferase,"Transport, endoplasmic reticular",12908,4.334444752803736e-12,0.0
FACOAE1829Z12Z,"Linoleoyl-CoA hydrolase (18:2(9Z,12Z))",Fatty acid oxidation,171282;12012;70025;171210;171281;217700,0.0,-8.58335624798201e-12
HMR_2609,HMR 2609,"Transport, mitochondrial",214663;236293;236149;30805;207151;20517;57279;171405;434674;319800,-1000.0,999.9999999999901
HMR_3068,3-Hydroxyacyl Coenzyme A Dehydrogenase,Fatty acid oxidation,15488;74147,0.0,-8.240320639661772e-13
LEUKTRC4t,Leukotriene C4 transport via bicarbonate countertransport,"Transport, extracellular",101488;28253,-1000.0,1000.0
EX_etoh_e,Ethanol exchange,Exchange/demand reaction,,1.4733814168721437e-10,0.0
r2112,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
HMR_1742,3Alpha-Hydroxysteroid 3-Dehydrogenase (Si-Specific),Bile acid synthesis,83702,0.0,0.0
HMR_2365,HMR 2365,Fatty acid synthesis,60527;76267;56473,0.0,0.0
RE0576C_1,RE0576C,Fatty acid synthesis,,1.7492919507915548e-11,0.0
ACALDtm,Acetaldehyde mitochondrial diffusion,"Transport, mitochondrial",,-353.9392704454011,0.0
HMR_0260,Palmitoyl Coenzyme A Hydrolase,Fatty acid oxidation,171282;12012;70025;171210;171281;217700,0.0,-1.233502189279534e-11
HMR_0193,Palmitoyl Coenzyme A Hydrolase,Fatty acid oxidation,171282;12012;70025;171210;171281;217700,0.0,-2.2737367544323206e-12
EX_oleth_e,Exchange of Oleoyl Ethanolamide,Exchange/demand reaction,,0.0,-9.194423000735696e-12
PPAer,"Inorganic diphosphatase, endoplasmic reticulum",Miscellaneous,68401;14378;14377,0.0,-9.094947017729282e-13
SBPP1,Sphinganine 1-phosphate phosphatase,Sphingolipid metabolism,19012;67916;433323;81535;50784,2.559535677168206e-12,-1.4342031835650022e-12
HMR_2374,HMR 2374,Fatty acid synthesis,,0.0,-2.8623987269190757e-12
MTHFC,Methenyltetrahydrofolate cyclohydrolase,Folate metabolism,665563;108156,-773.9230109865755,-211.07220854347145
GMPtg,GMP transport (Golgi),"Transport, golgi apparatus",,1.8474111129762605e-12,0.0
41R2A1H12BOOX,"4-[(1R)-2-Amino-1-hydroxyethyl]-1,2-benzenediol:oxygen oxidoreductase(deaminating)(flavin-containing)",Tyrosine metabolism,109731;17161,0.0,-2.34242988232428e-12
HMR_2686,Carnitine O-Acetyltransferase,"Transport, mitochondrial",12908;12896,2.4192516167984513e-12,-2.9688525960288086e-12
RE3175C,RE3175,Fatty acid oxidation,,0.0,-8.69433286654591e-13
FUMm,Fumarase  mitochondrial,Citric acid cycle,14194,-1000.0,740.9584836542994
HMR_1738,"Cholest-5-Ene-3Beta, 7Alpha-Diol 3Beta-Dehydrogenase",Bile acid synthesis,101502,0.0,0.0
ARGSL,Argininosuccinate lyase,Alanine and aspartate metabolism,109900,0.0,-2.5011104298755527e-12
HMR_0962,HMR 0962,"Transport, mitochondrial",,0.0,-8.608841032998135e-13
SBTD_D2,D sorbitol dehydrogenase  D fructose producing,Fructose and mannose metabolism,20322,9.464429240324534e-13,-7.637688461479477e-12
HMR_3224,3-Hydroxyacyl Coenzyme A Dehydrogenase,Fatty acid oxidation,15108;15107;97212,2.599951210019646e-12,-2.7289040066828985e-12
GCALDD,Glycolaldehyde dehydrogenase,Glyoxylate and dicarboxylate metabolism,110695;67689;11670;56752;11671;11668;73458;19378;621603;56847,0.0,-1.7195134205394424e-12
GLYOX,Hydroxyacylglutathione hydrolase,Pyruvate metabolism,68977;14651,0.0,-2.2737367544323206e-12
HMR_3663,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,20652;223920,0.0,-1.8189894035458565e-12
HMR_0207,HMR 0207,"Transport, extracellular",11303,0.0,-1.8527164968825677e-12
HMR_3456,Medium-Chain Acyl Coenzyme A Dehydrogenase,Fatty acid synthesis,11370;11364;11363;229211,0.0,0.0
HMR_0386,Palmitoyl Coenzyme A Hydrolase,Fatty acid oxidation,171282;12012;70025;171210;171281;217700,0.0,-3.183231456205249e-12
HMR_3186,Medium-Chain Acyl Coenzyme A Dehydrogenase,Fatty acid oxidation,11370;11364;11363;229211,0.0,-1.6440102108400302e-12
SMS,Sphingomyelin synthase (homo sapiens),Sphingolipid metabolism,208449,3.0805181351068764,3.0805181351049438
C9BRxtc,Transport of dimethylnonanoylcarnitine from peroxisomes to cytosol,"Transport, peroxisomal",57279,-1000.0,1000.0
CYTK14n,"Cytidylate kinase (dCMP,CTP),nuclear",Nucleotide interconversion,66588,-1000.0,1000.0
PE12_HSABCt,Transport of 1-Didecanoylglycerophosphoethanolamine (C12:0 Pe),"Transport, extracellular",50770;320940,0.0,-1.8337686905956316e-12
HMR_3189,Acetyl Coenzyme A C-Acyltransferase,Fatty acid oxidation,52538;231086;97212,0.0,-2.009063076121453e-12
RE1531M,Acetyl Coenzyme A C-Acyltransferase,Fatty acid oxidation,52538;231086;97212,0.0,-2.0463630789890885e-12
S6T25g,"Heparan sulfate 6-sulfotransferase, Golgi apparatus",Chondroitin synthesis,50786;50787;50785,1.8687273950490635e-12,0.0
FUM,Fumarase,Citric acid cycle,14194,-1000.0,740.958483654437
HMR_2675,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,78070;12894;12895,3.3681405166961767e-12,-1.6983276892661807e-11
HMR_2610,Carnitine O-Acetyltransferase,"Transport, mitochondrial",12908;12896,-1000.0,1000.0
HMR_3711,Steryl-Ester Acylhydrolase,Cholesterol metabolism,12613;16889,0.0,-2.0463630789890885e-12
TYRTA,Tyrosine transaminase,Tyrosine metabolism,14718;234724,0.0,0.0
PDE4,"3',5'-cyclic-nucleotide phosphodiesterase",Nucleotide interconversion,225600;23984;18588;18573;18585;242202;207728;18574;18587;54611;18575;18582;110855;18576;78600;241489,0.0,-2.2737367544323206e-12
ELAIDCPT2,Carnitine transferase,Fatty acid oxidation,12896,182.91848257124116,246.52344519315488
HMR_3194,Medium-Chain Acyl Coenzyme A Dehydrogenase,Fatty acid oxidation,11364;229211,0.0,-1.9964141878761713e-12
EX_pendecaeth_e,Exchange of Pentadecanoyl Thanolamide (C15:0),Exchange/demand reaction,,0.0,-1.3272938303998671e-11
HMR_3709,Steryl-Ester Acylhydrolase,Cholesterol metabolism,12613;16889,0.0,-2.0463630789890885e-12
ECOAH9m,"Enoyl-coa hydratase, 3-Hydroxy-2-methylbutyryl-CoA forming","Valine, leucine, and isoleucine metabolism",97212;231086;93747,0.0,-2.526243843534594e-12
SALMCOM,S-Adenosyl-L-methionine:catechol O-methyltransferase,Tyrosine metabolism,12846;69156,0.0,-1.3642420526593924e-12
HMR_3692,Steryl-Ester Acylhydrolase,Cholesterol metabolism,12613;16889,0.0,-2.0463630789890885e-12
HMR_1321,HMR 1321,Eicosanoid metabolism,67053;224024,-1000.0,1000.0
3HPVSTETCOAitx,3HPVSTETCOAitx,Drug metabolism,,0.0,-1.9326762412674725e-12
GLCt1,Glucose transport  uniport,"Transport, extracellular",227659;170441;353169;20528;56017;117591;20526;20527;20525;435818,-1000.0,1000.0
APAT2rm,3-Aminopropanoate:2-oxoglutarate aminotransferase (m),Beta-Alanine metabolism,268860,453.4765548067444,453.4765548066154
HMR_3666,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,20652;223920,0.0,-2.0463630789890885e-12
SMPD3l,"Sphingomyelin phosphodiesterase 3, neutral membrane (neutral sphingomyelinase II)",Sphingolipid metabolism,58994;20597,0.0,0.0
GALtly,Galactose efflux from lysosome,"Transport, lysosomal",,0.0,0.0
HMR_3712,Steryl-Ester Acylhydrolase,Cholesterol metabolism,12613;16889,0.0,999.9999999999977
NTD7l,"5'-nucleotidase (AMP), lysosome",Purine catabolism,11432;11433;66659;56318,0.0,-1.5802470443304628e-11
C161CPT1,Carnitine O-palmitoyltransferase,Fatty acid oxidation,78070;12894;12895,1.5916157281026244e-12,0.0
HMR_0758,Sphingosine N-Acyltransferase,Sphingolipid metabolism,71949;545975;93898;241447;67260;76893,0.0,-1.8189894035458565e-12
r2120,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
EX_lpam_e,Exchange of Lipoamide,Exchange/demand reaction,,0.0,100.0
HMR_3071,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,74147,0.0,0.0
HMR_2776,Carnitine O-Acetyltransferase,"Transport, mitochondrial",12908;12896,1.4454469367462609e-12,0.0
HMR_0853,"Alpha-N-Acetylneuraminate Alpha-2, 8-Sialyltransferase",Glycosphingolipid metabolism,20449,0.0,-2.163602630389505e-12
HMR_3703,Steryl-Ester Acylhydrolase,Cholesterol metabolism,12613;16889,0.0,-2.2737367544323206e-12
HMR_2739,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,78070;12894;12895,0.0,-1.041847016694807e-12
HMR_3187,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,97212;93747,0.0,-1.869588656049284e-12
HMR_3630,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,20652;223920,0.0,-2.2737367544323206e-12
N2M2NMASNtly,"N2m2nmasn transport, extracellular to lysosome","Transport, lysosomal",,0.0,0.0
CSNAT2x,"Carnitine dimethyl nonanoyl transferase, revsible, peroxisomal",Fatty acid oxidation,74114;12908,-1000.0,1000.0
RE0926E,Alpha-Amylase,Starch and sucrose metabolism,100043686;109959;100043688;11722;100043684,-300.0,-300.00000000001
HMR_1129,Alcohol Dehydrogenase,Leukotriene metabolism,100417514;26876;11522;11529;76187;11532,0.0,0.0
ST3GAL21g,"CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase, Golgi apparatus",Sphingolipid metabolism,20444,1.3073986337985843e-12,-9.462251308922615e-13
r2087,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
HMR_2669,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,78070;12894;12895,0.0,-8.882594478771447e-13
FACOAL244_1,Fatty-acid--CoA ligase,Fatty acid oxidation,14081,0.0,-1.5916157281026244e-12
GALT,Galactose 1 phosphate uridylyltransferase,Galactose metabolism,14430,-1000.0,1000.0
CORE4GTg,"Core 4 beta6-GalNAc-transferase, Golgi apparatus",O-glycan metabolism,72077,0.0,0.0
SUCCCROT,Production of succinyl carnitine,Fatty acid oxidation,74114,0.0,-9.969540052453098e-13
HCO3_CLt,Bicarbonate transport (Cl-/HCO3- exchange),"Transport, extracellular",240215;20535;20533;20536,-1000.0,1000.0
DESAT18_9,"Linoleoyl-CoA, hydrogen-donor:oxygen oxidoreductase",Fatty acid synthesis,76267;56473,0.0,-1.5192526732945928e-12
HMR_3659,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,20652;223920,0.0,-2.6147972675971687e-12
HMR_3098,Acyl Coenzyme A Oxidase,Fatty acid oxidation,80911;11430,0.0,-2.1316282072803006e-12
THYMDtl,Thymidine facilated transport from lysosome,"Transport, lysosomal",71279,0.0,-4.433786671143025e-12
RE3226C,RE3226,Fatty acid synthesis,54326;68801;83603;170439,0.0,-2.3495279795800647e-12
r0817,Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.3.2,"Transport, extracellular",11988,-1000.0,1000.0
HMR_9648,HMR 9648,"Transport, extracellular",,-100.0,-1.2753524432660404e-12
HMR_3658,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,20652;223920,0.0,-2.6147972675971687e-12
HMR_2861,HMR 2861,"Transport, endoplasmic reticular",20520,1.9326762412674725e-12,-4.547473508864641e-12
HMR_2543,Very-Long-Chain Enoyl Coenzyme A Reductase,Fatty acid synthesis,243078;106529,0.0,-5.7980287238024175e-12
RE3151C,RE3151,Fatty acid oxidation,54326;68801;83603;170439,0.0,-5.9020855669261645e-12
HMR_1746,Cholestanetriol 26-Monooxygenase,Bile acid synthesis,104086,0.0,0.0
MDH,Malate dehydrogenase,Citric acid cycle,17449;76668,-1000.0,1000.0
ASCBt4,L-ascorbate transport via proton symport,"Transport, extracellular",20522;54338,-899.9999999999923,1000.0
CRNtim,L carnitine transport out of mitochondria via diffusion,"Transport, mitochondrial",57279,-1000.0,1000.0
3HPVSTEThc,3HPVSTEThc,Drug metabolism,,100.000000000033,100.0
HMR_2284,Stearoyl Coenzyme A 9-Desaturase,Fatty acid synthesis,20249,0.0,-1.3014107118120297e-12
HMR_3429,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,229211;235674;15107;15108;11363;52538;93747;11370;231086;11364;97212,0.0,0.0
ADNt,Adenosine facilated transport in cytosol,"Transport, extracellular",63959;13340,-1000.0,1000.0
C30CPT1,Production of propionylcarnitine,Fatty acid oxidation,78070;12894;12895,-1000.0,1000.0
HMR_6976,S-Adenosyl-L-Methionine:Cytochrome-C-L-Lysine N6-Methyltransferase,Lysine metabolism,231051;84505;69188;239122;74729;225888;18193;77683;235626;192195;110147;208266;208043;67956;107823;69726;232811;20937;233904;64707;381022;75410;214162;73251;234135,0.0,0.0
DDPGAm,"2-dehydro-3-deoxy-phosphogluconate aldolase, mitochondrial",Arginine and proline metabolism,,0.0,-4.0291493208935205e-12
HMR_0835,HMR 0835,Glycosphingolipid metabolism,14667,0.0,0.0
MLTHFte2,Transport by Rfc into Extracellular Space,"Transport, extracellular",20509,-899.9999999999704,99.99999999999886
EX_phpyr_e,Exchange of Phenylpyruvate,Exchange/demand reaction,,-100.0,-100.00000000005389
UDPG3DOPA,Dopamine 3-O-Glucuronidation,Tyrosine metabolism,78923;269941;74241;234356;78752,0.0,0.0
NCKt,Na+/Ca2+-K+ exchange,"Transport, extracellular",76376;214111;238384;94249,-1000.0,1000.0
TMLYSOX,Trimethyllysine dioxygenase,Lysine metabolism,192289,0.0,0.0
HMR_2944,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,216739;26458;433256;50790;74205;94180;328845;14081,0.0,-2.2737367544323206e-12
RE3230C,RE3230,Fatty acid synthesis,,0.0,-2.559782031275206e-12
HMR_0593,1-Acylglycerol-3-Phosphate O-Acyltransferase,Glycerophospholipid metabolism,52123;218121;67216;55979;67512;68262;67469;225010;28169,0.0,0.0
r1179,EC:3.1.1.13,Miscellaneous,12613;16889,0.0,-2.2737367544323206e-12
HMR_2942,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,216739;26458;433256;50790;74205;94180;328845;14081,0.0,-1.7053025658242404e-12
UDPGLCAtg,UDPGlcA Golgi transport via UMP antiport,"Transport, golgi apparatus",,2.0463630789890885e-12,0.0
HMR_2681,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,78070;12894;12895,0.0,-3.427558980489465e-12
RE1521M,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,97212;74147;231086;93747,2.0250467969162855e-12,-2.1032064978498966e-12
HMR_3191,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,97212;93747,0.0,-1.1693503308509078e-12
C160CPT2,C160 transport into the mitochondria,Fatty acid oxidation,12894;12896,-246.52344519321474,-182.91848257122757
EX_o2s_e,Superoxide anion exchange,Exchange/demand reaction,,-100.0,-100.00000000000114
HMR_6549,"1-Phosphatidyl-1D-Myo-Inositol-3, 4-Bisphosphate 4-Phosphohydrolase",Inositol phosphate metabolism,234515;269180,0.0,0.0
BPNT,"3',5'-bisphosphate nucleotidase",Nucleotide interconversion,23827,0.0,0.0
Htmi,Htmi,"Transport, mitochondrial",22229;22228;20523;74011;22227,0.0,-3.0240698833949864e-11
G6PDH2er,Glucose 6 phosphate dehydrogenase  endoplasmic reticulum,Pentose phosphate pathway,100198;14381,-1000.0,1000.0
HMR_2999,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,216739;26458;433256;50790;74205;94180;328845;14081,0.0,-1.7053025658242404e-12
HMR_2376,HMR 2376,Fatty acid synthesis,,0.0,-2.668669893150821e-12
ASNS1,Asparagine synthase (glutamine-hydrolysing),Alanine and aspartate metabolism,27053,0.0,-1.2505552149377763e-12
HMR_2683,Carnitine O-Acetyltransferase,"Transport, mitochondrial",12908;12896,6.288303211476887e-12,-2.0463630789890885e-12
G6PDH2r,Glucose 6-phosphate dehydrogenase,Pentose phosphate pathway,14381,-1000.0,-9.300938182691473e-12
PUNP3,Purine-nucleoside phosphorylase (Guanosine),Purine catabolism,667034;18950,3.240074875066057e-12,899.9999999999953
CTPS1,CTP synthase  NH3,Nucleotide interconversion,51797;55936,0.0,-1.3642420526593924e-12
PIPLC,Phosphatidylinositol phospholipase C,Inositol phosphate metabolism,18795;74055;18803;18798;269615;269437;18799;18797;18802;433022;72469;114875;18796;234779;227120,0.0,0.0
HMR_0843,Ganglioside Galactosyltransferase,Glycosphingolipid metabolism,54218,0.0,-2.3305801732931286e-12
GLUt2m,"Amino acid transporter (glu-L), mitochondrial","Transport, mitochondrial",71803;50799;68267;78830,1000.0000000002572,1000.0
GMPR,GMP reductase,Nucleotide interconversion,105446;66355,-8.106487589271467,-8.106487589328559
r2098,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
FBA2,D Fructose 1 phosphate D glyceraldehyde 3 phosphate lyase,Fructose and mannose metabolism,230163;11676;11674,0.0,-5.862623517962427e-12
SMS13,"Sphingomyelin Synthase, Formation of Sm (D18:0/24:1)",Glycerophospholipid metabolism,208449;74442,0.0,0.0
r2108,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
FVSCOAitx,FVSCOAitx,Drug metabolism,,0.0,0.0
HMR_0255,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,216739;26458;433256;50790;74205;94180;328845;14081,0.0,-1.708855279503041e-12
SMS5,"Sphingomyelin Synthase, Formation of Sm (D18:1/17:0)",Glycerophospholipid metabolism,208449;74442,0.0,0.0
HMR_0324,Palmitoyl Coenzyme A Hydrolase,Fatty acid oxidation,171282;12012;70025;171210;171281;217700,0.0,-5.002220859751105e-12
TETDECAETH,Formation of C14:0-Ethanolamide,Glycerophospholipid metabolism,18805;18806,0.0,-1.3699263945454732e-11
MI145PK,"Inositol-1,4,5-trisphosphate 3-kinase",Inositol phosphate metabolism,320404;233011;228550,0.0,0.0
TKT2,Transketolase,Pentose phosphate pathway,74419;83553;21881,12.16812761172603,12.168127611516448
R_group_phosphotase_1,R group phosphotase 1,Miscellaneous,,0.0,-1.708855279503041e-12
HMR_2293,Stearoyl Coenzyme A 9-Desaturase,Fatty acid synthesis,20249,0.0,-1.4051324060373088e-12
r2438,Mitochondrial Carrier (Mc) Tcdb:2.A.29.8.3,"Transport, mitochondrial",57279,-1000.0,1000.0
HCO3_NAt,Bicarbonate transport (Na/HCO3 cotransport),"Transport, extracellular",218756,-1000.0,1000.0
PTPATim,Panthetheine phosphate adenylyltransferase,CoA synthesis,71743,0.0,0.0
r1255,EC:6.2.1.3,Fatty acid oxidation,74205;328845;216739;14081;50790;26458;433256,0.0,-1.7053025658242404e-12
EX_C02712_e,Exchange of N-Acetylmethionine,Exchange/demand reaction,,1.0913936421275139e-11,100.0
RE0565C,RE0565,Fatty acid synthesis,54326;68801;83603;170439,0.0,-2.7645576201107583e-12
PI3P5K,Phosphatidylinositol 3-phosphate 5-kinase,Inositol phosphate metabolism,18719;18720;18717,0.0,0.0
HMR_3073,Acetyl Coenzyme A C-Acyltransferase,Fatty acid oxidation,235674;17919,0.0,0.0
HMR_2963,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,216739;26458;433256;50790;74205;94180;328845;14081,0.0,-4.547473508864641e-12
C12DCACT,Activation of Dodecanedioic Acid,Fatty acid oxidation,,0.0,-1.2505552149377763e-12
RNDR3,Ribonucleoside-diphosphate reductase (CDP),Nucleotide interconversion,20133;382985;20135,0.0,1000.0
HMR_2356,Very-Long-Chain Enoyl Coenzyme A Reductase,Fatty acid synthesis,243078;106529,0.0,-4.320099833421409e-12
r0363,Glycolysis / Glyconeogenesis EC:2.7.1.1,Aminosugar metabolism,15277;212032;15275,0.0,-3.709033080667723e-12
HMR_2219,Very-Long-Chain Enoyl Coenzyme A Reductase,Fatty acid synthesis,243078;106529,0.0,0.0
r0739,Alcohol dehydrogenase Bile acid biosynthesis EC:1.1.1.1,Bile acid synthesis,100417514;26876;11522;11529;11532,36.615291708198725,300.2202543298518
FACOAL204,Fatty-acid--CoA ligase,Fatty acid oxidation,74205;14081;328845;50790,0.0,-1.7053025658242404e-12
PGLc,6-Phosphogluconolactonase,Pentose phosphate pathway,66171,0.0,-3.069544618483633e-12
HMR_4079,Aldehyde Dehydrogenase (NAD+),Beta-Alanine metabolism,110695;11671;11669;72535;56752,0.0,0.0
FACOAE1836Z9Z12Z,"Gamma-Linolenoyl-CoA hydrolase (18:3(6Z,9Z,12Z))",Fatty acid oxidation,171282;12012;70025;171210;171281;217700,0.0,-1.5916157281026244e-12
CE2537ATP,"Transport of 15-Hydroxy- (8Z, 11Z, 13E)-Eicosatrienoate, Active Transport","Transport, extracellular",,0.0,0.0
AHCi,Adenosylhomocysteinase,Methionine and cysteine metabolism,229709;269378,0.0,0.0
HCO3Em,HCO3 equilibration reaction,Miscellaneous,12352;56078,278.5382535640491,278.53825356357794
METAT,Methionine adenosyltransferase,Methionine and cysteine metabolism,232087;108645;11720,0.0,0.0
HMR_3706,Steryl-Ester Acylhydrolase,Cholesterol metabolism,12613;16889,0.0,-1.1368683772161603e-12
HMR_3453,Enoyl Coenzyme A Hydratase,Fatty acid synthesis,97212;93747,0.0,-1.2712943142209997e-12
CARN140t_m,Tetradecanoyl-l-carnitine:carnitine antiport (Cytosol to mitochondira),"Transport, mitochondrial",214663;236293;236149;30805;207151;20517;57279;171405;434674;319800,-1000.0,1000.0
HMR_2602,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,78070;12894;12895,2.5093622687756394e-12,-3.183231456205249e-12
HMR_2983,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,216739;26458;433256;50790;74205;94180;328845;14081,0.0,0.0
NTD4,5'-nucleotidase (CMP),Pyrimidine catabolism,230718;107569;23959;76952;70881;50773,0.0,-2.2737367544323206e-12
HMR_0233,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,216739;26458;433256;50790;74205;94180;328845;14081,0.0,-1.9326762412674725e-12
EX_lipoate_e,Lipoate exchange,Exchange/demand reaction,,-100.0,0.0
CYTK9,"Cytidylate kinase (CMP,dCTP)",Nucleotide interconversion,66588,-1000.0,1000.0
HMR_3115,Medium-Chain Acyl Coenzyme A Dehydrogenase,Fatty acid oxidation,11370;11364;11363;229211,0.0,-3.2660645055996404e-12
HMR_3225,Acetyl Coenzyme A C-Acyltransferase,Fatty acid oxidation,52538;231086;97212,2.967187962119842e-12,-2.3565698038267126e-12
r2514,Utilized transport,"Transport, endoplasmic reticular",,1.1368683772161603e-12,-1.7053025658242404e-12
NADPPPS,NADP phosphatase,NAD metabolism,11433;100503991;235534;101744;11431;66659;56318,0.0,0.0
HMR_6755,Catechol O-Methyltransferase,Phenylalanine metabolism,791260;12846,1.1121079423401686e-12,0.0
PPA,Inorganic diphosphatase,Oxidative phosphorylation,76429;67895,0.0,-1.9326762412674725e-12
HACD1x,(S)-3-Hydroxybutanoyl-CoA:NAD oxidoreductase,Tryptophan metabolism,15488;74147,0.0,0.0
HMR_1630,7Alpha-Hydroxycholest-4-En-3-One 12Alpha-Hydroxylase,"Transport, mitochondrial",13124,0.0,0.0
PE14_HSABCt,Transport of 1-Myristoylglycerophosphoethanolamine (C14:0 Pe),"Transport, extracellular",50770;320940,0.0,0.0
HMR_2484,HMR 2484,Fatty acid synthesis,60527;76267;56473,0.0,0.0
EX_malthp_e,EX malthp LPAREN e RPAREN,Exchange/demand reaction,,100.00000000000298,100.0
C12DCTD,Transport of Dodecanedioic Acid by Diffusion,Fatty acid oxidation,,0.0,-1.1368683772161603e-12
HMR_6647,Retinal:NAD+ Oxidoreductase,Vitamin A metabolism,19378;11668,0.0,1000.0
HMR_2217,Very-Long-Chain 3-Oxoacyl Coenzyme A Reductase,Fatty acid synthesis,56348,0.0,0.0
RE0935E,Alpha-Amylase,Starch and sucrose metabolism,100043686;109959;100043688;11722;100043684,-200.0,-200.000000000002
PCHOLP_hs,Choline phosphatase,Glycerophospholipid metabolism,18805;18806,0.0,5.647851475086103
HMR_3640,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,20652;223920,0.0,-2.0463630789890885e-12
DOPABMO_1,Dopamine Beta-Monooxygenase,Tyrosine metabolism,59012;13166,0.0,-1.2931877790833823e-12
CDSm,Phosphatidate cytidylyltransferase,Glycerophospholipid metabolism,110911;74596,0.0,-3.327613740111701e-10
HEX1,Hexokinase (D-glucose:ATP),Glycolysis/gluconeogenesis,216019;15277;212032;103988;15275,0.0,-6.766046786211767e-12
RE3110C,RE3110,Fatty acid oxidation,54326;68801;83603;170439,0.0,-1.7312921963578249e-12
HMR_2296,Stearoyl Coenzyme A 9-Desaturase,Fatty acid synthesis,20249,0.0,-1.545430450278218e-12
G14T5g,"Beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",Keratan sulfate synthesis,14595;53418;57370;56336,0.0,-1.4210854715202004e-12
SERDGLYexR,D-Serine/Glycine reversible exchange,"Transport, extracellular",53896;17254,-1000.0,1000.0
EX_steeth_e,Exchange of Stearoyl Ethanolamide,Exchange/demand reaction,,0.0,-9.094947017729282e-12
r1447,Acyl-CoA Oxidase,Fatty acid oxidation,80911;11430,0.0,-4.391154106997419e-12
4MOPt2im,4-methyl-2-oxopentanoate mitochondrial transport  via proton symport,"Transport, mitochondrial",,0.0,1000.0
TMNDNCCPT2,Carnitine transferase,Fatty acid oxidation,12896,1.4779288903810084e-12,-2.5476692526272865e-12
HMR_0329,HMR 0329,"Transport, extracellular",11303,0.0,0.0
HMR_2581,Prostaglandin-Endoperoxide Synthase,Fatty acid synthesis,66411;19225;19224,0.0,0.0
HMR_2344,Very-Long-Chain (3R)-3-Hydroxyacyl Coenzyme A Dehydratase,Fatty acid synthesis,70757;30963;66775;67044;57874,0.0,-1.7881356152186327e-12
HMR_2620,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,78070;12894;12895,1.3737325109426118e-12,-1.4598513005850484e-12
MEVK1x,Mevalonate kinase (atp),Cholesterol metabolism,17855,0.0,-1.810904305707614e-12
PTDCACRNt,Pentadecanoate transport into the mitochondria,Fatty acid oxidation,57279,-1000.0,1000.0
r2090,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
HPDECEtm,"Transport of Trans-Delta-2-Heptadecanoic Acid, Mitochondrial","Transport, mitochondrial",22227,0.0,0.0
DEOXFVStev,Exit of deoxy-fluvastatin-dinor into hepatic vein for excretion in urine,Drug metabolism,,100.00000000000186,100.0
NAt3_1,Sodium proton antiporter  HNA is 11,"Transport, extracellular",20544;277973;226999;105243;110895,-1000.0,1000.0
FACOAL160,Fatty acid  CoA ligase  hexadecanoate,Fatty acid oxidation,74205;328845;14081;50790;433256,0.0,-2.5579538487363607e-12
LNS14DMr,Cytochrome P450 lanosterol 14-alpha-demethylase,Cholesterol metabolism,13121,0.0,-4.72187509044924e-13
