reaction_id,reaction_name,subsystem,genes,minimum,maximum
MLTHFte1,Transport by ABCa11 into Extracellular Space,"Transport, extracellular",26357;18670;17250;27416;239273;12780,0.0,0.0
DHCR72r,7-dehydrocholesterol reductase,Cholesterol metabolism,13360,0.0,0.0
HMR_3197,Acetyl Coenzyme A C-Acyltransferase,Fatty acid oxidation,231086;52538;97212,0.0,0.0
HMR_3678,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,20652;223920,0.0,0.0
PI45P3K,"Phosphatidylinositol 4,5-bisphosphate 3-kinase",Inositol phosphate metabolism,18706;18707;74769;18708;18709;18710;23900;30955;320207,0.0,0.0
IPDDI,Isopentenyl-diphosphate D-isomerase,Squalene and cholesterol synthesis,320581;319554,-1000.0,0.0
SPHS1Pt2e,Export Mediated by ATP Binding Cassette (ABC) Transporters,"Transport, extracellular",17250;11303,0.0,0.0
FACOAE180,Fatty-acid-CoA thioesterase (octadecanoate),Fatty acid synthesis,171281;217700;12012,0.0,0.0
r2380,Mitochondrial Carrier (MC) TCDB:2.A.29.7.2,"Transport, mitochondrial",13358,-1000.0,1000.0
CGLYt3_2,Cys-Gly transport in via proton symport,"Transport, extracellular",57738,0.0,1000.0
ACNAMPH,N-Acetylneuraminate 9-phosphate phosphohydrolase,Aminosugar metabolism,66659;67311;11433,0.0,0.0
D_LACt2,D lactate transport via proton symport,"Transport, extracellular",20501;80879;57274;20503,100.00000000000333,100.0
GLCNACT4g,Alpha-N-acetylglucosaminyltransferase II,Chondroitin synthesis,14043;14042;54616;56219,0.0,0.0
BGAL3l,"Beta-Galactosidase, Lysosomal",Sphingolipid metabolism,12091,0.0,0.0
r0398,"NADPH:6,7-dihydropteridine oxidoreductase Folate biosynthesis EC:1.5.1.34",Tetrahydrobiopterin metabolism,110391,0.0,0.0
FBA4,D-Fructose 1-phosphate D-glyceraldehyde-3-phosphate-lyase,Glyoxylate and dicarboxylate metabolism,11676;230163;11674,0.0,0.0
RE3119C,RE3119,Fatty acid oxidation,,0.0,0.0
RE3161C,RE3161,Fatty acid oxidation,170439;68801;83603;54326,0.0,0.0
ADSK,Adenylyl-sulfate kinase,Nucleotide interconversion,23971;23972,0.0,0.0
RE3012R,Aldehyde Dehydrogenase (NAD+),Eicosanoid metabolism,11671;11670,6.0742522123291565e-12,0.0
r0318,Propanoate:CoA ligase (AMP-forming) Propanoate metabolism EC:6.2.1.1 EC:6.2.1.17,Miscellaneous,380660;60525;68738,0.0,0.0
HMR_2603,HMR 2603,"Transport, mitochondrial",236149;214663;236293;171405;207151;434674;319800;57279;30805;20517,0.0,0.0
SEBACACT,Activation of sebacic acidd,Fatty acid oxidation,,0.0,0.0
HMR_3649,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,20652;223920,0.0,0.0
EX_M01807_e,EX M01807[e],Exchange/demand reaction,,0.0,1.999733711954832e-12
HMR_2670,HMR 2670,"Transport, mitochondrial",236149;214663;236293;171405;207151;434674;319800;57279;30805;20517,0.0,0.0
CITt4_1,Citrate transport via sodium symport,"Transport, extracellular",237831;13358,0.0,1000.0
EX_4aabutn_e,Exchange of 4-Acetamidobutanoate,Exchange/demand reaction,,0.0,0.0
DESAT14_9,Desaturation of Myristic Acid to 9-Tetradecenoic Acid,Fatty acid synthesis,56473,0.0,0.0
HMR_2862,Carnitine O-Acetyltransferase,"Transport, endoplasmic reticular",12908,0.0,0.0
HMR_0614,Ethanolaminephosphotransferase,Glycerophospholipid metabolism,99712;28042,0.0,0.0
FACOAL1831,Gamma-Linolenic acid:CoA ligase (AMP-forming),Fatty acid oxidation,216739;14081;74205;50790;328845;433256,0.0,0.0
r2110,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
HMR_2395,Very-Long-Chain 3-Oxoacyl Coenzyme A Synthase,Fatty acid synthesis,12686;68801;83603;74559;170439;54325;54326,0.0,0.0
2HBt2,2 hydroxybutyrate cotransport with proton,"Transport, extracellular",20501;80879;20503,-1000.0,1000.0
URIK1,Uridine kinase  ATPUridine,Pyrimidine synthesis,22245;68556;80914,0.0,705.9249915765809
GDRm,"Glutathione-disulfide reductase, mitochondria",Glutathione metabolism,14782,-1000.0,-4.547473508864641e-12
PAFHe,Platelet-activating factor acetylhydrolase,Glycerophospholipid metabolism,27226,0.0,0.0
HMR_2211,Very-Long-Chain 3-Oxoacyl Coenzyme A Synthase,Fatty acid synthesis,12686;68801;83603;74559;170439;54325;54326,0.0,0.0
SO4tl,Sulfate transport (lysosome),"Transport, lysosomal",,0.0,0.0
AG13T17g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",Keratan sulfate synthesis,53625;227327;72297;231727;108902;210004;232984,0.0,0.0
HMR_1744,HMR 1744,"Transport, mitochondrial",,0.0,0.0
HPROxm,L hydroxyproline dehydrogenase  NAD   mitochondrial,Arginine and proline metabolism,209027;69051,0.0,-6.117743339682752e-13
ELAIDCRNt,Transport into the mitochondria (carnitine),Fatty acid oxidation,57279,-1000.0,1000.0
r0444,Palmitoyl-CoA:L-carnitine O-palmitoyltransferase Fatty acid metabolism EC:2.3.1.21,Fatty acid oxidation,12896;12894,0.0,0.0
HMR_3644,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,20652;223920,0.0,0.0
HMR_3734,Steryl-Ester Acylhydrolase,Cholesterol metabolism,16889;12613,0.0,0.0
CRVSATPtu,Efflux of cerivastatin by P-gp or BCRP from the enterocytes into lumen,Drug metabolism,18669;26357,0.0,0.0
ACS,Acetyl-CoA synthetase,Glycolysis/gluconeogenesis,78894;60525,0.0,0.0
HMR_2945,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,14081;50790;328845;433256;216739;74205;94180;26458,0.0,0.0
r1170,EC:2.3.1.26,Miscellaneous,20652;223920,0.0,0.0
GPAM_hs_1,Glycerol-3-Phosphate Acyltransferase,Triacylglycerol synthesis,14732;67216,0.0,0.0
MEVK1,Mevalonate kinase  atp,Squalene and cholesterol synthesis,17855,0.0,0.0
HMR_3182,Medium-Chain Acyl Coenzyme A Dehydrogenase,Fatty acid oxidation,11363;229211;11364;11370,0.0,0.0
PGPPT,Phosphatidyl-CMP: glycerophosphate phosphatidyltransferase,Glycerophospholipid metabolism,74451,2.4410228229708184,2.4410228229708184
HMR_2954,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,14081;50790;328845;433256;216739;74205;94180;26458,0.0,0.0
DOCTETETH,"Formation of Docosatetraenoyl Ethanolamide (22:4, Delta 7, 10, 13, 16)",Glycerophospholipid metabolism,18805;18806,0.0,0.0
EICOSTETCPT2,Carnitine transferase,Fatty acid oxidation,12896,0.0,0.0
RDH3a,"Retinol dehydrogenase (11-cis,NADPH)",Vitamin A metabolism,108841;105014;77974;17252;242285,0.0,1000.0
PCHOLET_HSABCt,"Transport of 1-Eicosatrienoylglycerophosphocholine (Delta 11, 14, 17)","Transport, extracellular",18670;54667;11303;11982;54670,0.0,0.0
r1670,Y+LAT2 Utilized transport,"Transport, extracellular",330836,-1000.0,1000.0
HMR_3406,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,11363;11364;229211;15107;11370;15108;97212;52538;93747;231086;235674,0.0,0.0
HMR_1280,Carbonyl Reductase (NADPH),Leukotriene metabolism,28200;12408;109857,-1000.0,1000.0
FORtm,Formate mitochondrial transport,"Transport, mitochondrial",,9.428791737880823e-13,0.0
ACRNtp,Acetylcarnitine transport out of peroxisome,"Transport, peroxisomal",57279,-1000.0,1000.0
2HBO,2 HydroxybutyrateNAD oxidoreductase,Propanoate metabolism,54122;16828;16832;16833;106557,-2.1284418843179562,-2.1284418843290323
NEU22,"Sialidase, Cytosol (Neu2)",Sphingolipid metabolism,23956,0.0,0.0
NT5C,5'-nucleotidase,NAD metabolism,76952;23959;107569;70881;50773;230718,0.0,0.0
GLYALDDr,D-Glyceraldehyde dehydrogenase,Miscellaneous,72535;11669;11671;56752;110695,0.0,0.0
GLUCYS,Gamma-glutamylcysteine synthetase,Glutathione metabolism,14630;14629,0.0,0.0
SQLSr,Squalene synthase,Cholesterol metabolism,14137,0.0,1000.0
HMR_8023,HMR 8023,"Transport, extracellular",,0.0,0.0
r1175,Sterol Esterase,Miscellaneous,16889;12613,0.0,0.0
HMGCOAR,Hydroxymethylglutaryl CoA reductase,Cholesterol metabolism,15357,0.0,1000.0
RE3273C_1,Phospholipase D,Phosphatidylinositol phosphate metabolism,18806,-216.76870394602355,783.2312960531668
HMR_3069,Acetyl Coenzyme A C-Acyltransferase,Fatty acid oxidation,17919;235674,0.0,0.0
SK_octdececoa_c,Sink for Octadecenoyl Coenzyme A,Fatty acid oxidation,,0.0,0.0
FCLTm,Ferrochelatase  mitochondrial,Heme synthesis,14151,0.0,0.0
GALGT3,"Beta-1,4 N-acetylgalactosaminyltransferase",Sphingolipid metabolism,14421,1.5916157281026244e-12,0.0
HEXDECEETH,Formation of C16:1-Ethanolamide,Glycerophospholipid metabolism,18805;18806,0.0,-1.8189894035458565e-12
MTHFDm,Methylenetetrahydrofolate dehydrogenase  NADP   mitochondrial,Folate metabolism,17768;270685;108156,-1000.0,1000.0
HMR_3223,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,93747;97212,0.0,0.0
PCHOLN205_HSABCt,"Transport of 1-Eicosapentenoylglycerophosphocholine (Delta 5, 8, 11, 14, 17), Sn1-Lpc (20:5)","Transport, extracellular",18670;54667;11303;11982;54670,0.0,0.0
HMR_3724,Steryl-Ester Acylhydrolase,Cholesterol metabolism,16889;12613,0.0,0.0
HMR_2967,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,14081;50790;328845;433256;216739;74205;94180;26458,0.0,0.0
HMR_2975,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,14081;50790;328845;433256;216739;74205;94180;26458,0.0,0.0
UPP3S,Uroporphyrinogen-III synthase,Heme synthesis,22276,0.0,0.0
HMR_3201,Acetyl Coenzyme A C-Acyltransferase,Fatty acid oxidation,231086;52538;97212,0.0,0.0
TRDR,Thioredoxin reductase (NADPH),Nucleotide interconversion,50493,109.83394488214705,109.83394488213747
NAIt,Na+ / iodide cotransport,"Transport, extracellular",114479,-1000.0,1000.0
DURAD,Dihydrouracil dehydrogenase (NADP),Pyrimidine catabolism,99586,-437.4041580691536,-437.40415806915314
6EPVSthc,Uptake of 6-epi-pravastatin by hepatocytes,Drug metabolism,101488,-1000.0,1000.0
SUBERCACT,Transport of suberyl carnitine into cytosol,Fatty acid oxidation,57279,0.0,0.0
SMS3,"Sphingomyelin Synthase, Formation of Sm (D18:1/16:1)",Glycerophospholipid metabolism,74442;208449,0.0,0.0
HACD9m,"(2S,3S)-3-hydroxy-2-methylbutanoyl-CoA:NAD+ oxidoreductase","Valine, leucine, and isoleucine metabolism",74147;15107;15108,0.0,0.0
PPPGOm,Protoporphyrinogen oxidase  mitochondrial,Heme synthesis,19044,0.0,0.0
RE3234C,RE3234,Fatty acid synthesis,,0.0,0.0
HMR_3431,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,11363;11364;229211;15107;11370;15108;97212;52538;93747;231086;235674,0.0,0.0
PI34P5K,"Phosphatidylinositol 3,4-bisphosphate 5-kinase",Inositol phosphate metabolism,18719;18717;18720,0.0,0.0
HAtly,"Hyaluronan transport, extracellular to lysosome","Transport, lysosomal",,0.0,0.0
HMR_7329,"Alpha-1, 6-Mannosyl-Glycoprotein 4-Beta-N-Acetylglucosaminyltransferase",N-glycan metabolism,67569,0.0,0.0
HMR_0817,"Beta-Galactoside Alpha-2, 3-Sialyltransferase",Glycosphingolipid metabolism,20443;20442;20444,0.0,0.0
PI5P3K,Phosphatidylinositol-5-phosphate 3-kinase,Inositol phosphate metabolism,18706;74769;18707;18708;18709;18710;225326;240752;23900;30955;18704;18705;320207,0.0,0.0
HMR_2535,Very-Long-Chain (3R)-3-Hydroxyacyl Coenzyme A Dehydratase,Fatty acid synthesis,30963;67044;57874;70757;66775,0.0,0.0
r0047,Adenosine 5-monophosphate phosphohydrolase Purine metabolism EC:3.1.3.5,Purine catabolism,103850;76952;23959;50773;107569;70881;230718,0.0,0.0
HMR_7757,HMR 7757,"Transport, mitochondrial",13167,0.0,0.0
ETHAK,Ethanolamine kinase,Glycerophospholipid metabolism,12651;214253;12660;75320,0.0,0.0
SERPT,Serine C palmitoyltransferase,Sphingolipid metabolism,20773;268656;228677,0.0,0.0
FACOAL170,Fatty-acid--CoA ligase,Fatty acid oxidation,14081;74205;50790,0.0,0.0
r0641,(5-Glutamyl)-peptide:amino-acid 5-glutamyltransferase Arachidonic acid metabolism EC:2.3.2.2,Fatty acid oxidation,23887;207182;14598;71522,100.00000000002422,1000.0
EX_dopa4glcur_e,Exchange of Dopamine 4-O-Glucuronide,Exchange/demand reaction,,0.0,0.0
C4x,Esterification of Butyrylcoa to Butyrylcarnitine for Transport,"Transport, peroxisomal",74114,0.0,0.0
EX_M03131_e,EX M03131[e],Exchange/demand reaction,,0.0,0.0
PCHOL2STE_HSABCt,Transport of 2-Stearoylglycerophosphocholine,"Transport, extracellular",18670;54667;11303;11982;54670,0.0,0.0
HMR_0433,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,14081;50790;328845;433256;216739;74205;94180;26458,0.0,0.0
PCm,Pyruvate carboxylase,Pyruvate metabolism,18563,358.62249713943254,358.6224971396777
RSVATPtu,Efflux of rosuvastatin by BCRP from the enterocytes into lumen,Drug metabolism,26357,0.0,0.0
HMR_0851,"Alpha-N-Acetylneuraminate Alpha-2, 8-Sialyltransferase",Glycosphingolipid metabolism,20449,0.0,0.0
NOt,NO transport (diffusion),"Transport, extracellular",,9.157119507108291e-13,0.0
HMR_2859,Carnitine O-Acetyltransferase,"Transport, endoplasmic reticular",12908,0.0,0.0
NTD9e,"5'-nucleotidase (GMP), extracellular",Nucleotide interconversion,50773;23959,0.0,0.0
HMR_3100,3-Hydroxyacyl Coenzyme A Dehydrogenase,Fatty acid oxidation,74147;15488,0.0,0.0
RE2912M,Long-Chain-Fatty-Acid- Coenzyme A Ligase,Fatty acid oxidation,216739;14081;74205;50790;433256,0.0,-2.0463630789890885e-12
RBFK,Riboflavin kinase,Vitamin B2 metabolism,54391,0.0,0.0
G14T20g,"Beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",Keratan sulfate synthesis,56336;14595;53418;57370,0.0,0.0
HMR_2979,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,14081;50790;328845;433256;216739;74205;94180;26458,0.0,0.0
HMR_3243,Acetyl Coenzyme A C-Acyltransferase,Fatty acid oxidation,231086;52538;97212,0.0,0.0
ASPT,L-aspartase,Glutamate metabolism,14194,0.0,0.0
HMR_3184,3-Hydroxyacyl Coenzyme A Dehydrogenase,Fatty acid oxidation,15107;97212;15108,0.0,0.0
PIK4,Phosphatidylinositol 4-kinase,Glycerophospholipid metabolism,224020;107650;84095,0.0,0.0
ABTArm,"4-aminobutyrate transaminase, reversible (mitochondrial)",Glutamate metabolism,268860,-1000.0,-999.9999999999994
HMR_3117,3-Hydroxyacyl Coenzyme A Dehydrogenase,Fatty acid oxidation,15107;97212;15108,0.0,-2.2168933355715126e-12
HMR_2391,HMR 2391,Fatty acid synthesis,,0.0,1.5916157281026244e-12
HMR_2218,Very-Long-Chain (3R)-3-Hydroxyacyl Coenzyme A Dehydratase,Fatty acid synthesis,30963;67044;57874;70757;66775,0.0,0.0
CYTK2_1,Adenylate kinase,Nucleotide interconversion,66588,-1000.0,1000.0
EX_ind3ac_e,EX ind3ac LPAREN e RPAREN,Exchange/demand reaction,,0.0,0.0
C6COAt,Esterification of Of Hexanoylcoa for Transport into Cytosol,"Transport, peroxisomal",74114,-1000.0,1000.0
LNELDCCPT1,Carnitine O-palmitoyltransferase,Fatty acid oxidation,12895;12894;78070,0.0,0.0
r0357,Glycolysis / Glyconeogenesis EC:2.7.1.1,Fructose and mannose metabolism,15277;15275;212032,0.0,74.81039997687516
ADPACDAc,Activation of adipic acid for formation of adipoyl carnitine,Fatty acid oxidation,,0.0,0.0
3ISPVSthc,Uptake of 3-alpha-iso-pravastatin by hepatocytes,Drug metabolism,101488,0.0,0.0
HEXCCOAtx,Fatty acid intracellular transport,"Transport, peroxisomal",,0.0,0.0
FACOAL1821,Linoleic acid:CoA ligase (AMP-forming),Fatty acid oxidation,14081;74205;50790;328845,0.0,0.0
PTVSTATPtu,Efflux of pitavastatin by BCRP from the enterocytes into lumen,Drug metabolism,26357,0.0,0.0
GGTAe2,Gamma glutamyltransferase,Glutathione metabolism,23887;207182;14598;71522,-100.0,900.0000000000014
FTHFLmi,Formate tetrahydrofolate ligase  mitochondrial irreversible,Folate metabolism,270685;108156,0.0,0.0
HMR_2819,Carnitine O-Acetyltransferase,"Transport, endoplasmic reticular",12908,0.0,0.0
FACOAE1829Z12Z,"Linoleoyl-CoA hydrolase (18:2(9Z,12Z))",Fatty acid oxidation,171281;217700;70025;171282;12012;171210,0.0,0.0
HMR_2609,HMR 2609,"Transport, mitochondrial",236149;214663;236293;171405;207151;434674;319800;57279;30805;20517,-1000.0,1000.0
HMR_3068,3-Hydroxyacyl Coenzyme A Dehydrogenase,Fatty acid oxidation,74147;15488,0.0,0.0
LEUKTRC4t,Leukotriene C4 transport via bicarbonate countertransport,"Transport, extracellular",28253;101488,-1000.0,1000.0
EX_etoh_e,Ethanol exchange,Exchange/demand reaction,,-100.0,0.0
r2112,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
HMR_1742,3Alpha-Hydroxysteroid 3-Dehydrogenase (Si-Specific),Bile acid synthesis,83702,0.0,0.0
HMR_2365,HMR 2365,Fatty acid synthesis,60527;56473;76267,0.0,0.0
RE0576C_1,RE0576C,Fatty acid synthesis,,0.0,0.0
ACALDtm,Acetaldehyde mitochondrial diffusion,"Transport, mitochondrial",,-104.16163599303027,0.0
HMR_0260,Palmitoyl Coenzyme A Hydrolase,Fatty acid oxidation,171281;217700;70025;171282;12012;171210,0.0,0.0
HMR_0193,Palmitoyl Coenzyme A Hydrolase,Fatty acid oxidation,171281;217700;70025;171282;12012;171210,0.0,0.0
EX_oleth_e,Exchange of Oleoyl Ethanolamide,Exchange/demand reaction,,0.0,0.0
PPAer,"Inorganic diphosphatase, endoplasmic reticulum",Miscellaneous,14377;68401;14378,0.0,0.0
SBPP1,Sphinganine 1-phosphate phosphatase,Sphingolipid metabolism,433323;67916;81535;19012;50784,0.0,0.0
HMR_2374,HMR 2374,Fatty acid synthesis,,3.049243397461916e-12,0.0
MTHFC,Methenyltetrahydrofolate cyclohydrolase,Folate metabolism,665563;108156,-405.9604103651428,1000.0
GMPtg,GMP transport (Golgi),"Transport, golgi apparatus",,0.0,0.0
HMR_2686,Carnitine O-Acetyltransferase,"Transport, mitochondrial",12896;12908,0.0,0.0
RE3175C,RE3175,Fatty acid oxidation,,0.0,0.0
FUMm,Fumarase  mitochondrial,Citric acid cycle,14194,-1000.0,719.6100602487355
HMR_1738,"Cholest-5-Ene-3Beta, 7Alpha-Diol 3Beta-Dehydrogenase",Bile acid synthesis,101502,0.0,0.0
ARGSL,Argininosuccinate lyase,Alanine and aspartate metabolism,109900,0.0,0.0
HMR_0962,HMR 0962,"Transport, mitochondrial",,0.0,0.0
SBTD_D2,D sorbitol dehydrogenase  D fructose producing,Fructose and mannose metabolism,20322,0.0,74.81039997673305
HMR_3224,3-Hydroxyacyl Coenzyme A Dehydrogenase,Fatty acid oxidation,15107;97212;15108,0.0,0.0
GCALDD,Glycolaldehyde dehydrogenase,Glyoxylate and dicarboxylate metabolism,11668;67689;11670;56847;11671;73458;19378;621603;56752;110695,0.0,0.0
GLYOX,Hydroxyacylglutathione hydrolase,Pyruvate metabolism,14651;68977,0.0,0.0
HMR_3663,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,20652;223920,0.0,0.0
HMR_0207,HMR 0207,"Transport, extracellular",11303,0.0,0.0
HMR_3456,Medium-Chain Acyl Coenzyme A Dehydrogenase,Fatty acid synthesis,11363;229211;11364;11370,0.0,0.0
HMR_0386,Palmitoyl Coenzyme A Hydrolase,Fatty acid oxidation,171281;217700;70025;171282;12012;171210,0.0,0.0
HMR_3186,Medium-Chain Acyl Coenzyme A Dehydrogenase,Fatty acid oxidation,11363;229211;11364;11370,0.0,0.0
SMS,Sphingomyelin synthase (homo sapiens),Sphingolipid metabolism,208449,0.0,2.9291603817230123
C9BRxtc,Transport of dimethylnonanoylcarnitine from peroxisomes to cytosol,"Transport, peroxisomal",57279,-1000.0,1000.0
CYTK14n,"Cytidylate kinase (dCMP,CTP),nuclear",Nucleotide interconversion,66588,-1000.0,1000.0
PE12_HSABCt,Transport of 1-Didecanoylglycerophosphoethanolamine (C12:0 Pe),"Transport, extracellular",50770;320940,0.0,0.0
HMR_3189,Acetyl Coenzyme A C-Acyltransferase,Fatty acid oxidation,231086;52538;97212,0.0,0.0
RE1531M,Acetyl Coenzyme A C-Acyltransferase,Fatty acid oxidation,231086;52538;97212,0.0,0.0
S6T25g,"Heparan sulfate 6-sulfotransferase, Golgi apparatus",Chondroitin synthesis,50787;50785;50786,0.0,0.0
FUM,Fumarase,Citric acid cycle,14194,-1000.0,719.6100602488042
HMR_2675,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,12895;12894;78070,0.0,0.0
HMR_2610,Carnitine O-Acetyltransferase,"Transport, mitochondrial",12896;12908,-1000.0,1000.0
HMR_3711,Steryl-Ester Acylhydrolase,Cholesterol metabolism,16889;12613,0.0,0.0
TYRTA,Tyrosine transaminase,Tyrosine metabolism,234724;14718,0.0,0.0
PDE4,"3',5'-cyclic-nucleotide phosphodiesterase",Nucleotide interconversion,23984;18585;18587;18588;78600;241489;54611;242202;110855;18573;18574;18575;207728;18576;225600;18582,0.0,0.0
ELAIDCPT2,Carnitine transferase,Fatty acid oxidation,12896,0.0,0.0
HMR_3194,Medium-Chain Acyl Coenzyme A Dehydrogenase,Fatty acid oxidation,229211;11364,0.0,0.0
EX_pendecaeth_e,Exchange of Pentadecanoyl Thanolamide (C15:0),Exchange/demand reaction,,0.0,0.0
SPMD3n,Neutral Sphingomyelinase,Sphingolipid metabolism,58994,0.0,0.0
HMR_3709,Steryl-Ester Acylhydrolase,Cholesterol metabolism,16889;12613,0.0,0.0
ECOAH9m,"Enoyl-coa hydratase, 3-Hydroxy-2-methylbutyryl-CoA forming","Valine, leucine, and isoleucine metabolism",231086;93747;97212,0.0,0.0
SALMCOM,S-Adenosyl-L-methionine:catechol O-methyltransferase,Tyrosine metabolism,12846;69156,0.0,-1.2470025012589758e-12
HMR_3692,Steryl-Ester Acylhydrolase,Cholesterol metabolism,16889;12613,0.0,-9.805489753489383e-13
HMR_1321,HMR 1321,Eicosanoid metabolism,67053;224024,-1000.0,1000.0
3HPVSTETCOAitx,3HPVSTETCOAitx,Drug metabolism,,0.0,0.0
GLCt1,Glucose transport  uniport,"Transport, extracellular",20525;56017;20526;227659;435818;20527;20528;353169;170441;117591,-1000.0,1000.0
APAT2rm,3-Aminopropanoate:2-oxoglutarate aminotransferase (m),Beta-Alanine metabolism,268860,437.4041580691622,437.4041580691569
HMR_3666,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,20652;223920,0.0,0.0
SMPD3l,"Sphingomyelin phosphodiesterase 3, neutral membrane (neutral sphingomyelinase II)",Sphingolipid metabolism,58994;20597,0.0,0.0
GALtly,Galactose efflux from lysosome,"Transport, lysosomal",,0.0,0.0
HMR_3712,Steryl-Ester Acylhydrolase,Cholesterol metabolism,16889;12613,0.0,0.0
NTD7l,"5'-nucleotidase (AMP), lysosome",Purine catabolism,11433;11432;56318;66659,0.0,-1.7337242752546445e-12
C161CPT1,Carnitine O-palmitoyltransferase,Fatty acid oxidation,12895;12894;78070,-1000.0,1000.0
HMR_0758,Sphingosine N-Acyltransferase,Sphingolipid metabolism,67260;545975;93898;71949;76893;241447,0.0,0.0
r2120,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
EX_lpam_e,Exchange of Lipoamide,Exchange/demand reaction,,0.0,100.0
HMR_3071,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,74147,0.0,0.0
HMR_2776,Carnitine O-Acetyltransferase,"Transport, mitochondrial",12896;12908,0.0,0.0
HMR_0853,"Alpha-N-Acetylneuraminate Alpha-2, 8-Sialyltransferase",Glycosphingolipid metabolism,20449,0.0,0.0
HMR_3703,Steryl-Ester Acylhydrolase,Cholesterol metabolism,16889;12613,0.0,0.0
HMR_2739,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,12895;12894;78070,0.0,1.0231815394945443e-12
HMR_3187,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,93747;97212,0.0,0.0
HMR_3630,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,20652;223920,0.0,0.0
N2M2NMASNtly,"N2m2nmasn transport, extracellular to lysosome","Transport, lysosomal",,0.0,0.0
CSNAT2x,"Carnitine dimethyl nonanoyl transferase, revsible, peroxisomal",Fatty acid oxidation,74114;12908,-1000.0,1000.0
RE0926E,Alpha-Amylase,Starch and sucrose metabolism,100043684;100043686;100043688;11722;109959,-300.0,-300.0000000000009
HMR_1129,Alcohol Dehydrogenase,Leukotriene metabolism,100417514;11532;26876;11522;76187;11529,0.0,0.0
ST3GAL21g,"CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase, Golgi apparatus",Sphingolipid metabolism,20444,0.0,0.0
r2087,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
HMR_2669,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,12895;12894;78070,0.0,0.0
FACOAL244_1,Fatty-acid--CoA ligase,Fatty acid oxidation,14081,0.0,0.0
GALT,Galactose 1 phosphate uridylyltransferase,Galactose metabolism,14430,-1000.0,1000.0
CORE4GTg,"Core 4 beta6-GalNAc-transferase, Golgi apparatus",O-glycan metabolism,72077,0.0,0.0
SUCCCROT,Production of succinyl carnitine,Fatty acid oxidation,74114,0.0,0.0
HCO3_CLt,Bicarbonate transport (Cl-/HCO3- exchange),"Transport, extracellular",240215;20536;20533;20535,-1000.0,1000.0
DESAT18_9,"Linoleoyl-CoA, hydrogen-donor:oxygen oxidoreductase",Fatty acid synthesis,56473;76267,0.0,0.0
HMR_3659,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,20652;223920,0.0,0.0
HMR_3098,Acyl Coenzyme A Oxidase,Fatty acid oxidation,11430;80911,1.3829515012711174e-12,0.0
THYMDtl,Thymidine facilated transport from lysosome,"Transport, lysosomal",71279,0.0,0.0
RE3226C,RE3226,Fatty acid synthesis,170439;68801;83603;54326,0.0,0.0
r0817,Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.3.2,"Transport, extracellular",11988,-1000.0,1000.0
HMR_9648,HMR 9648,"Transport, extracellular",,-100.0,0.0
HMR_3658,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,20652;223920,0.0,0.0
HMR_2861,HMR 2861,"Transport, endoplasmic reticular",20520,9.094947017729282e-13,0.0
HMR_2543,Very-Long-Chain Enoyl Coenzyme A Reductase,Fatty acid synthesis,106529;243078,0.0,0.0
RE3151C,RE3151,Fatty acid oxidation,170439;68801;83603;54326,0.0,-9.672776559775964e-13
HMR_1746,Cholestanetriol 26-Monooxygenase,Bile acid synthesis,104086,0.0,0.0
