reaction_id,reaction_name,subsystem,genes,minimum,maximum
GNDc,Phosphogluconate Dehydrogenase,Pentose phosphate pathway,110208,0.0,4.092726157978176e-12
SEBACIDTD,Transport of sebacic acid into cytosol (diffusion),Fatty acid oxidation,,0.0,0.0
HMR_2943,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,328845;216739;14081;26458;74205;433256;94180;50790,0.0,0.0
HEXAHBl,Hexosaminidase A;Lysosomal Or Hexosaminidase B;Lysosomal,Sphingolipid metabolism,15211;15212;14667,0.0,0.0
r0181,ITP Diphosphohydrolase,Purine catabolism,72090;215446;12495,-100.0,-99.9999999999971
3DSPHR,3 Dehydrosphinganine reductase,Sphingolipid metabolism,70750,0.0,2.2737367544323206e-12
ALASm,5 aminolevulinate synthase,"Glycine, serine, alanine, and threonine metabolism",26912;11656;11655,0.0,1000.0
RE3224C,RE3224,Fatty acid synthesis,83603;170439;68801;54326,0.0,0.0
PROD2m,Proline dehydrogenase (m),Arginine and proline metabolism,19125,0.0,3.035438567167148e-11
HMR_3682,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,20652;223920,0.0,1.8758328224066645e-12
CHOLPtl,Choline phosphate intracellular transport,"Transport, lysosomal",,-1.5347723092418164e-12,0.0
EX_adrnl_e,Adrenaline exchange,Exchange/demand reaction,,-2.582822844487964e-12,0.0
HMR_0206,Palmitoyl Coenzyme A Hydrolase,Fatty acid oxidation,171210;217700;12012;70025;171281;171282,0.0,3.737454790098127e-12
MCCCrm,"Methylcrotonoyl-CoA carboxylase, mitochondrial","Valine, leucine, and isoleucine metabolism",78038;72039,0.0,2.4442670110147446e-12
PE2LINL_HSPLA2,Formation of 2-Linoleoylglycerophosphoethanolamine by Phospholipase A2,Glycerophospholipid metabolism,66350;237625;329502;53357;18780;18783;18784;211429;26971,0.0,0.0
RE3177M,3-Hydroxyacyl Coenzyme A Dehydrogenase,Fatty acid oxidation,231086;15488;15107;74147;15108;97212,0.0,0.0
ALCD21_D,"Alcohol dehydrogenase (D-1,2-propanediol)",Pyruvate metabolism,11522;225791;11532;76187;26876;11529;100417514,0.0,1000.0
PGM,Phosphoglycerate mutase,Glycolysis/gluconeogenesis,56012;18648;12183,-1000.0,-999.9999999999982
UMPK3,UMP kinase (UTP),Nucleotide interconversion,66588,-1000.0,1000.0
EX_tetdecaeth_e,"Exchange of C14:0-Ethanolamide, Tetradecanoyl Ethanolamide",Exchange/demand reaction,,0.0,1.3017142919125035e-11
HMR_3728,Steryl-Ester Acylhydrolase,Cholesterol metabolism,16889;12613,0.0,2.2737367544323206e-12
PENDECAETH,Formation of Pentadecanoyl Thanolamide (C15:0),Glycerophospholipid metabolism,18805;18806,0.0,1.4836132322670892e-11
ASPTA,Aspartate transaminase,Alanine and aspartate metabolism,14718,-937.0342855184157,-937.0342855179515
RE1525M,3-Hydroxyacyl Coenzyme A Dehydrogenase,Fatty acid oxidation,15107;74147;15108;15488,0.0,2.6526928801710406e-12
LYStm,Lysine mitochondrial transport via ornithine carrier,"Transport, mitochondrial",18408;83885,0.0,3.237569983693143e-12
HMR_2986,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,328845;216739;14081;26458;74205;433256;94180;50790,0.0,1.9326762412674725e-12
HMR_7720,HMR 7720,"Transport, lysosomal",,0.0,1.5916157281026244e-12
HMR_1331,HMR 1331,"Transport, endoplasmic reticular",,-1000.0,1000.0
r2127,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
C161CPT2,C161 transport into the mitochondria,Fatty acid oxidation,12896,-1000.0,1000.0
HMR_2715,HMR 2715,"Transport, mitochondrial",319800;30805;20517;57279;171405;236149;236293;214663;207151;434674,-1000.0,1000.0
SUBERICACT,Activation of suberic acid for formation of suberyl carnitine,Fatty acid oxidation,,0.0,1.7053025658242404e-12
UDPGD,UDPglucose 6-dehydrogenase,Starch and sucrose metabolism,22235,0.0,0.0
PI345P5P,"Phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase",Inositol phosphate metabolism,104015;64436;20975;212111;170835;16330;16331;16332,0.0,0.0
r2109,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
ABUTt2rL,4-aminobutyrate reversible transport in via proton symport (lysosome),"Transport, lysosomal",215335,-5.918396366375409e-12,1.2505552149377763e-12
CARN1819Zt_m,(9Z)-octadecenoyl-l-carnitine:carnitine antiport (Cytosol to mitochondira),"Transport, mitochondrial",57279,-1000.0,1000.0
HMR_0380,HMR 0380,"Transport, extracellular",225579;14077;14080;12140;26457;11770;16592;16204;12491;26568;26569;75497;21884,0.0,0.0
THYMDt1,Thymd transport,"Transport, extracellular",13340;63959,0.0,993.0246223660312
r0688,"3Alpha, 7Alpha-Dihydroxy-5Beta-Cholestan-26-Al:NAD+ Oxidoreductase Bile Acid Biosynthesis",Bile acid synthesis,11671;56752;110695;11669;72535,-833.2161224917751,1000.0
RE3243C,RE3243,Fatty acid synthesis,,0.0,2.9558577807620168e-12
HMR_2289,Stearoyl Coenzyme A 9-Desaturase,Fatty acid synthesis,20249,0.0,1.195518298277634e-12
HMR_3447,Dodecenoyl Coenzyme A Isomerase,Fatty acid synthesis,23986;13177;51798,0.0,2.5200582361624888e-12
AHEXASE2ly,"Beta-N-acetylhexosaminidase, lysosomal",N-glycan degradation,15211;15212,0.0,1.0004441719502211e-12
DGTPtn,DGTP diffusion in nucleus,"Transport, nuclear",,1.6952373525994702,1.6952373525994708
HMR_0327,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,328845;216739;14081;26458;74205;433256;94180;50790,0.0,1.8189894035458565e-12
HMR_2190,Very-Long-Chain 3-Oxoacyl Coenzyme A Synthase,Fatty acid synthesis,170439;74559;12686;54325;54326;68801;83603,0.0,3.524291969370097e-12
PCHOLLINL_HSABCt,"Transport of 1-Linoleoylglycerophosphocholine (Delta 9, 12)","Transport, extracellular",54667;11982;54670;11303;18670,0.0,1.0231815394945443e-12
r0361,Glycolysis / Glyconeogenesis EC:2.7.1.1,Fructose and mannose metabolism,15275;212032;15277,0.0,0.0
PIt8,Phosphate transport in/out via Na+ symporter,"Transport, extracellular",20515;20516,-1000.0,1000.0
RE3346C,Aldehyde Dehydrogenase (NAD+),Bile acid synthesis,56752;11670,-1000.0,1000.0
S6T3g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",Keratan sulfate synthesis,53374;76969,0.0,0.0
PPAm,Inorganic diphosphatase,Oxidative phosphorylation,74776,0.0,4.888534022029489e-12
RSVtu,Uptake of rosuvastatin by enterocytes,Drug metabolism,108096;101488,-1000.0,1000.0
ADSS,Adenylosuccinate synthase,Nucleotide interconversion,11565;11566,0.0,9.201528428093297e-13
HMR_3655,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,20652;223920,0.0,1.8189894035458565e-12
PRASCSi,Phosphoribosylaminoimidazolesuccinocarboxamide synthase,Purine synthesis,67054,0.0,1.7059347082980476e-12
r2219,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"Transport, extracellular",101488,0.0,1000.0
HMR_2703,HMR 2703,"Transport, mitochondrial",319800;30805;20517;57279;171405;236149;236293;214663;207151;434674,-3.1568499072285243e-12,0.0
RE3268R_1,"Phosphatidylinositol-3,4,5-Trisphosphate 3-Phosphatase",Phosphatidylinositol phosphate metabolism,234129,0.0,1.3282436335062115e-12
HMR_3423,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,231086;15107;15108;97212;229211;235674;11370;93747;11364;11363;52538,0.0,1.521299670428861e-12
HMR_4124,UDP-D-Glucuronate Carboxy-Lyase (UDP-D-Xylose-Forming),Aminosugar metabolism,67883,0.0,0.0
SMS14,"Sphingomyelin Synthase, Formation of Sm (D18:0/24:0)",Glycerophospholipid metabolism,208449;74442,0.0,2.971400903106769e-12
ENGASE2ly,"Endo-beta-N-acetylglucosaminidase, lysosomal",N-glycan degradation,,0.0,0.0
HMR_3656,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,20652;223920,0.0,1.5916157281026244e-12
HMR_0234,Palmitoyl Coenzyme A Hydrolase,Fatty acid oxidation,171210;217700;12012;70025;171281;171282,0.0,1.4779288903810084e-12
HMR_2977,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,328845;216739;14081;26458;74205;433256;94180;50790,0.0,1.3642420526593924e-12
PFK26,6 phosphofructo 2 kinase,Fructose and mannose metabolism,18639;170768;18640;270198,0.0,0.0
r2199,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"Transport, extracellular",101488,-1000.0,1000.0
CITRtm,"Citrulline transport via diffusion, mitochondria","Transport, mitochondrial",18408;83885,-1000.0,1000.0
UMPK4n,"UMP kinase (GTP),nuclear",Nucleotide interconversion,66588,-1000.0,1000.0
FAOXC181C181OHm,"Fatty Acid Beta Oxidation (C18:1->C18:1Oh), Mitochondrial",Fatty acid oxidation,11370;97212,0.0,8.206768598029157e-12
PI4PLC,Phosphatidylinositol 4-phosphate phospholipase C,Inositol phosphate metabolism,18798;18799;72469;18802;227120;18803;433022;234779;18797;269437;18795;18796;269615;74055;114875,0.0,5.277556169858144e-12
PMI12346PS,5 diphosphoinositol 1 2 3 4 6 pentakisphosphate synthase,Inositol phosphate metabolism,27399;227399;327655;271424;76500,0.0,1.887480551477854e-12
r2119,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
r1168,EC:2.3.1.26,Miscellaneous,20652;223920,0.0,1.2391865311656147e-11
EICOSTETCRNt,Transport into the mitochondria (carnitine),Fatty acid oxidation,57279,-1000.0000000000069,1000.0000000000034
HMR_3204,3-Hydroxyacyl Coenzyme A Dehydrogenase,Fatty acid oxidation,15107;15108;97212,0.0,2.6177649783182217e-12
r0408,ATP:Sedoheptulose 7-phosphate 1-phosphotransferase EC:2.7.1.11,Miscellaneous,18641,-1000.0,1000.0
HMR_2695,HMR 2695,"Transport, mitochondrial",319800;30805;20517;57279;171405;236149;236293;214663;207151;434674,0.0,1.218429025722141e-12
C4CRNCPT2,Transport of butyryl carnitine in the mitochondrial matrix for final hydrolysis,Fatty acid oxidation,12896,-1000.0,1000.0
FAOXC2252053m,Beta oxidation of long chain fatty acid,Fatty acid oxidation,11364;11409,0.0,1.9326762412674725e-12
NTD9,5'-nucleotidase (GMP),Nucleotide interconversion,107569;76952;23959;70881;230718,0.0,3.296918293926865e-12
AMANK,N-acetyl-D-mannosamine kinase,Aminosugar metabolism,50798;56174,0.0,0.0
HMR_2677,Carnitine O-Acetyltransferase,"Transport, mitochondrial",12908;12896,-6.0822458181064576e-12,2.998324220510815e-12
PHEACGLYtm,"Transport of Phenylacetylglycine, Mitochondrial","Transport, mitochondrial",,0.0,9.282271920793308e-13
CYOR_u10mi,CYOR u10mi,Oxidative phosphorylation,66694;17711;66576;67003;67530;66594;22272;66445;22273;66152,135.06799999999998,135.06800000004526
5AOPtm,5 Aminolevulinate mitochondrial transport,Heme synthesis,,0.0,0.0
PVSOATPtu,Uptake of pravastatin by enterocytes,Drug metabolism,101488,-1000.0,1000.0
RE3193M,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,93747;74147;97212;231086,0.0,0.0
NDPK3,Nucleoside-diphosphate kinase (ATP:CDP),Nucleotide interconversion,54369;171567;79059;18102;18103,-1000.0,1000.0
HMR_2699,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,12894;12895;78070,-2.3874235921539366e-12,0.0
HMR_3232,3-Hydroxyacyl Coenzyme A Dehydrogenase,Fatty acid oxidation,15107;15108;97212,0.0,7.158718062783009e-12
r2497,ATP-binding Cassette (ABC) TCDB:3.A.1.203.3,"Transport, peroxisomal",11666,0.0,2.268756404535064e-12
DGNSKm,Deoxyguanosine kinase,Nucleotide interconversion,27369,0.0,3.4106051316484805e-12
FBP26,Fructose 2 6 bisphosphate 2 phosphatase,Fructose and mannose metabolism,170768;14121;18639;14120;18640;270198,0.0,2.268756404535064e-12
HMR_2359,HMR 2359,Fatty acid synthesis,60527;56473;76267,0.0,2.6048496692965274e-12
CYTK11n,"Cytidylate kinase (dCMP,dGTP),nuclear",Nucleotide interconversion,66588,-1000.0,1000.0
RE3301C_1,Phospholipase D,Glycerophospholipid metabolism,18806,0.0,5.490767254699955
OLEETH,Formation of Oleoyl Ethanolamide,Glycerophospholipid metabolism,18805;18806,0.0,1.62136383460082e-12
HMR_1735,Cholesterol 24-Hydroxylase,Bile acid synthesis,13116,0.0,0.0
HMR_2727,HMR 2727,"Transport, mitochondrial",319800;30805;20517;57279;171405;236149;236293;214663;207151;434674,-1000.0,1000.0
HMR_3183,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,93747;97212,0.0,1.1587635167380255e-12
RE1516M,RE1516M,Fatty acid oxidation,11363;11430,0.0,3.864168244642012e-12
HMR_0354,Palmitoyl Coenzyme A Hydrolase,Fatty acid oxidation,171210;217700;12012;70025;171281;171282,0.0,1.8189894035458565e-12
RE3015R,Leukotriene-B4 20-Monooxygenase,Eicosanoid metabolism,72054;170716;320997,0.0,4.936495656693296e-12
HMR_3718,Steryl-Ester Acylhydrolase,Cholesterol metabolism,16889;12613,0.0,2.5011104298755527e-12
EX_glcr_e,D-Glucarate exchange,Exchange/demand reaction,,19.790002555669275,19.790002555788362
DLNLCGCPT1,Carnitine O-palmitoyltransferase,Fatty acid oxidation,12894;12895;78070,-1000.0000000000069,1000.0000000000043
r2128,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
PLA2_2,Phospholipase A2,Glycerophospholipid metabolism,66350;237625;329502;53357;18780;18783;18784;211429;26971,0.0,3.183231456205249e-12
GLUPRT,Glutamine phosphoribosyldiphosphate amidotransferase,Purine synthesis,231327,0.0,0.0
RE3005M,3-Hydroxyacyl Coenzyme A Dehydrogenase,Fatty acid oxidation,15107;74147;15108;15488,0.0,1.0970779840135947e-11
PCHOLHEP_HSABCt,Transport of 1-Heptadecanoylglycerophosphocholine,"Transport, extracellular",54667;11982;54670;11303;18670,0.0,1.1500344822868063e-12
HMR_3222,Medium-Chain Acyl Coenzyme A Dehydrogenase,Fatty acid oxidation,11363;11370;11364;229211,0.0,1.7053025658242404e-12
PE203_HSABCt,"1-Eicosatrienoylglycerophosphoethanolamine (Delta 11, 14, 17), Lpe (20:3)","Transport, extracellular",50770;320940,0.0,1.7382178285008555e-12
OCD11COACPT1_1,Transport of 11-Octadecenoyl Carnitine into the Mitochondrial Matrix,Fatty acid oxidation,12894;12895;78070,0.0,4.405364961712621e-12
PCHOL2OLE_HSPLA2,Formation of 2-Oleoylglycerophosphocholine by Phospholipase A2,Glycerophospholipid metabolism,66350;237625;329502;53357;18780;18783;18784;211429;26971,0.0,1.1368683772161603e-12
EX_HC01700_e,Exchange of gamma-Glutamyl-3-aminopropiononitrile,Exchange/demand reaction,,0.0,7.617018127348274e-12
LCAT1e,Lecithin-cholesterol acyltransferase,Fatty acid oxidation,16816,0.0,96.50590652350638
FE2utm,Iron  II  uptake  mitochondrial,"Transport, mitochondrial",246696;67712,0.0,0.0
SIAASE3ly,"Sialidase, lysosomal",Keratan sulfate degradation,19025;50917;12091;18010,0.0,0.0
ORNt3m,Ornithine mitochondrial transport via proton antiport,"Transport, mitochondrial",18408;83885,-1000.0,1000.0
q10tm,Transport of ubiquinone into mitochondria,"Transport, mitochondrial",,-1000.0000000000167,1000.0
HMR_0809,HMR 0809,Glycosphingolipid metabolism,,0.0,9.362445459427201e-13
HMR_2676,HMR 2676,"Transport, mitochondrial",319800;30805;20517;57279;171405;236149;236293;214663;207151;434674,-4.774847184307873e-12,2.878586258248106e-12
HMR_3719,Steryl-Ester Acylhydrolase,Cholesterol metabolism,16889;12613,0.0,2.0463630789890885e-12
HMR_1754,Cholate Coenzyme A Ligase,Bile acid synthesis,26459;26458,0.0,9.094947017729282e-13
HMR_2685,HMR 2685,"Transport, mitochondrial",319800;30805;20517;57279;171405;236149;236293;214663;207151;434674,-5.343281372915953e-12,3.410605131648481e-12
RE1517M,RE1517M,Fatty acid oxidation,11363;11430,0.0,2.5579538487363607e-12
APRTO2,N acetylputrescine oxygen oxireductase  deaminating,Arginine and proline metabolism,17161;109731,0.0,1.7053025658242404e-12
RE3232C,RE3232,Fatty acid synthesis,,-1.8669510382096632e-12,3.0455638011517294e-12
HMR_0278,HMR 0278,"Transport, extracellular",225579;14077;14080;12140;26457;11770;16592;16204;12491;26568;26569;75497;21884,0.0,1.7053025658242404e-12
r2514m,"Transport of Hexadecenoate (N-C16:1) via Carnitine Antiport, Mitochondrial","Transport, mitochondrial",,0.0,4.312994406063808e-12
HMR_0437,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,328845;216739;14081;26458;74205;433256;94180;50790,0.0,1.9326762412674725e-12
PItg,"Phosphate transport, Golgi apparatus","Transport, golgi apparatus",,0.0,0.0
GTHOm,Glutathione oxidoreductase,Glutamate metabolism,14782,0.0,1000.0
r2131,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
PPNCL2,Phosphopantothenate-cysteine ligase,CoA synthesis,106564,0.0,0.0
SMS8,"Sphingomyelin Synthase, Formation of Sm (D18:1/20:1)",Glycerophospholipid metabolism,208449;74442,0.0,3.3071323457534163e-12
r0311,Palmitate:CoA ligase (AMP-forming) Fatty acid metabolism EC:6.2.1.3,Fatty acid oxidation,328845;74205;433256;50790;216739;14081;26458,0.0,1.8189894035458565e-12
IPDDIx,Isopentenyl-diphosphate D-isomerase,Cholesterol metabolism,320581;319554,0.0,0.0
ST8SIA52g,"Beta-galactoside alpha-2,3-sialyltransferase",Sphingolipid metabolism,225742,0.0,0.0
CLPNDCRNt,Transport into the mitochondria (carnitine),Fatty acid oxidation,57279,-1000.0,1000.0
GNDer,"Phosphogluconate dehydrogenase, endoplasmic reticulum",Pentose phosphate pathway,110208,0.0,8.018071313637216e-12
DRPA,Deoxyribose-phosphate aldolase,Pentose phosphate pathway,232449,593.278292258912,593.278292258973
RE3476C,Carbonyl Reductase (NADPH),Arachidonic acid metabolism,109857;12408,0.0,6.348699344016495e-12
GLCtly,Glucose efflux from lysosome,"Transport, lysosomal",,0.0,0.0
HMR_2768,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,12894;12895;78070,0.0,2.7934480125882798e-12
HMR_3699,Steryl-Ester Acylhydrolase,Cholesterol metabolism,16889;12613,0.0,1.7053025658242404e-12
HMR_3729,Steryl-Ester Acylhydrolase,Cholesterol metabolism,16889;12613,0.0,1.8189894035458565e-12
FTHFDH,10-formyltetrahydrofolate:NADP+ oxidoreductase,Folate metabolism,216188;107747,0.0,4.6360726907656166e-12
GDR,Glutathione-disulfide reductase,Glutathione metabolism,14782,-1000.0,1000.0
SIAASE4ly,"Sialidase, lysosomal",Keratan sulfate degradation,19025;50917;12091;18010,0.0,0.0
ALDD20xm,Aldehyde dehydrogenase  indole 3 acetaldehyde  NAD   mitochondrial,Tryptophan metabolism,11669;72535;212647,0.0,0.0
HMR_2982,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,328845;216739;14081;26458;74205;433256;94180;50790,0.0,2.0463630789890885e-12
HMR_3237,Acetyl Coenzyme A C-Acyltransferase,Fatty acid oxidation,97212;52538;231086,0.0,5.5848659030743875e-12
NACHEX24ly,"Beta-N-acetylhexosaminidase, lysosomal",Keratan sulfate degradation,15211;15212,0.0,9.61359701420635e-13
S3T1g,Heparin-glucosamine 3-O-sulfotransferase,Chondroitin synthesis,15476;628779;319415,0.0,0.0
HMR_2380,HMR 2380,Fatty acid synthesis,60527;56473;76267,0.0,1.9084717682177156e-12
HMR_0267,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,328845;216739;14081;26458;74205;433256;94180;50790,0.0,2.0463630789890885e-12
SCPx,Peroxisomal thiolase 2,Bile acid synthesis,20280,0.0,1.1368683772161603e-12
ATVLACThc,Uptake of atorvastatin-lactone into hepatocytes,Drug metabolism,101488,-1000.0,1000.0
NDPK6,Nucleoside-diphosphate kinase (ATP:dUDP),Nucleotide interconversion,54369;171567;79059;18102;18103,-1000.0,-90.35574708776744
ACNAM9PL,N-Acetylneuraminate 9-phosphate pyruvate-lyase (pyruvate-phosphorylating),Aminosugar metabolism,94181,0.0,0.0
r2092,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
EX_peplys_e,Peptidyl-L-lysine exchange,Exchange/demand reaction,,0.0,0.0
HMR_2962,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,328845;216739;14081;26458;74205;433256;94180;50790,0.0,1.4779288903810084e-12
ACSm,Acetyl CoA synthetase,Glycolysis/gluconeogenesis,68738,0.0,3.524291969370097e-12
HMR_3721,Steryl-Ester Acylhydrolase,Cholesterol metabolism,16889;12613,0.0,1.8189894035458565e-12
ACOAD1fm,"Acyl-CoA dehydrogenase (butanoyl-CoA), mitochondrial",Butanoate metabolism,11409;11364;66948;66885;102632;229211,0.0,0.0
XYLTer,"UDP-xylose:protein xylosyltransferase, endoplasmic reticulum",Chondroitin synthesis,217119;233781,0.0,0.0
r2123,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
GCALDDm,"Glycolaldehyde dehydrogenase, mitochondrial",Glyoxylate and dicarboxylate metabolism,104776;56454;212647;214579;11669;72535,0.0,3.922195901395753e-12
HMBS,Hydroxymethylbilane synthase,Heme synthesis,15288,0.0,0.0
EX_oxa_e,Oxalate exchange,Exchange/demand reaction,,0.0,1.2523315717771766e-12
HMR_3727,Steryl-Ester Acylhydrolase,Cholesterol metabolism,16889;12613,0.0,0.0
HMR_2701,Carnitine O-Acetyltransferase,"Transport, mitochondrial",12908;12896,0.0,2.5579538487363607e-12
PMI12346PHn,"5-diphosphoinositol-1,2,3,4,6-pentakisphosphate diphosphohydrolase, nuclear",Inositol phosphate metabolism,271424;76500;27399,0.0,0.0
HMR_3701,Steryl-Ester Acylhydrolase,Cholesterol metabolism,16889;12613,0.0,2.0463630789890885e-12
FATP1t,Fatty acid electroneutral transport,"Transport, extracellular",26568;26569;26457,-1000.0,1000.0
CTPS2,CTP synthase (glutamine),Pyrimidine synthesis,51797;55936,0.0,1.1795009413617663e-12
RE3010M,Carbonyl Reductase (NADPH),Eicosanoid metabolism,28200,-1000.0,0.0
r1668,Y+LAT2 Utilized transport,"Transport, extracellular",330836,-1000.0,1000.0
HMR_2974,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,328845;216739;14081;26458;74205;433256;94180;50790,0.0,0.0
HMR_1758,HMR 1758,"Transport, peroxisomal",,0.0,0.0
S6TASE25ly,"Galactose-6-sulfate sulfatase, lysosomal",Keratan sulfate degradation,19025;50917;12091;18010,0.0,0.0
ADRNCPT2,Carnitine transferase,Fatty acid oxidation,12896,0.0,2.923375090228944e-12
TTDCRNt,Transport into the mitochondria (carnitine),Fatty acid oxidation,57279,-1000.0,1000.0
r0310,Palmitoyl Coenzyme A:Oxygen 2-Oxidoreductase,Fatty acid oxidation,11370;80911;11364;11363;11430,0.0,2.1259438653942198e-11
RE3114R,Long-Chain-Fatty-Acid- Coenzyme A Ligase,Fatty acid oxidation,74205;433256;50790;216739;14081;26458,0.0,2.3305801732931286e-12
ATP2ter,"AMP/ATP transporter, endoplasmic reticulum","Transport, endoplasmic reticular",,0.0,2.2737367544323206e-12
MLTG1ly,"Maltodextrin glucosidase (maltotriose), lysosome",Starch and sucrose metabolism,14387,0.0,0.0
HMR_3199,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,93747;97212,0.0,2.1359288942332586e-12
EX_octa_e,Octanoate (n-C8:0) exchange,Exchange/demand reaction,,0.0,0.0
ACOAD9m,"2-methylacyl-coa dehydrogenase, 2-Methylprop-2-enoyl-CoA forming","Valine, leucine, and isoleucine metabolism",11364;66948,55.2763443719655,55.27634437210749
HMR_2886,Carnitine O-Acetyltransferase,"Transport, endoplasmic reticular",12908,0.0,2.3305801732931286e-12
GALt1r,Galactose transport (uniport),"Transport, extracellular",20527;56017;170441;20525;20526,-1000.0,1000.0
r0830,Mitochondrial Carrier (MC) TCDB:2.A.29.2.2,"Transport, mitochondrial",27376,-1000.0,1000.0
FBA,Fructose-bisphosphate aldolase,Glycolysis/gluconeogenesis,230163;11674;11676,0.0,1000.0
LPS,Lipase,Triacylglycerol synthesis,116939;16956;15450;12613,0.0,1.9326762412674725e-12
HMR_0395,HMR 0395,"Transport, extracellular",11303,0.0,0.0
GALTg,"UDP-D-galactose:D-xylose galactosyltransferase, Golgi apparatus",Chondroitin synthesis,218271,0.0,0.0
HMR_3221,Acetyl Coenzyme A C-Acyltransferase,Fatty acid oxidation,97212;52538;231086,0.0,3.418598737425782e-12
r0364,Glycolysis / Glyconeogenesis EC:2.7.1.1,Aminosugar metabolism,15275;212032;15277,0.0,3.3484998855053913e-12
HMR_3698,Steryl-Ester Acylhydrolase,Cholesterol metabolism,16889;12613,0.0,1.5916157281026244e-12
RE0568C,RE0568,Fatty acid synthesis,67115,0.0,2.824999493592865e-12
FACOAE120,Fatty-acid-CoA thioesterase (dodecanoate),Fatty acid oxidation,171210;217700;12012;70025;171281;171282,0.0,1.5916157281026244e-12
HMR_3707,Steryl-Ester Acylhydrolase,Cholesterol metabolism,16889;12613,0.0,1.8189894035458565e-12
HMR_3202,2-Methyl-Branched-Chain-Enoyl Coenzyme A Reductase,Fatty acid oxidation,66885,0.0,9.465000655811332e-13
UMPK7,UMP kinase (dGTP),Nucleotide interconversion,66588,-1000.0,1000.0
RE2624M,Alpha-Methylacyl Coenzyme A Racemase,Fatty acid oxidation,17117,-1.1225373991949268e-12,0.0
ASPDt6,"D-aspartate transport via Na, H symport and K antiport","Transport, extracellular",20510;242607;20511;20512;20513,0.0,1000.0
HMR_2772,HMR 2772,"Transport, mitochondrial",319800;30805;20517;57279;171405;236149;236293;214663;207151;434674,0.0,1.154332989273199e-12
STRDNCCPT2,Carnitine transferase,Fatty acid oxidation,12896,-1.8000415972589205e-12,2.690588492744913e-12
DGK2m,Deoxyguanylate kinase (dGMP:dATP) (mitochondrial),Nucleotide interconversion,,0.0,3.214535355429146e-12
RE1534M,Acetyl Coenzyme A C-Acyltransferase,Fatty acid oxidation,97212;52538;231086,0.0,4.198123330449259e-12
G14T18g,"Beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",Keratan sulfate synthesis,14595;57370;53418;56336,0.0,0.0
GLYCTO1,Glycolate oxidase,"Glycine, serine, alanine, and threonine metabolism",15112;56185,0.0,9.951151014320203e-12
r1177,EC:3.1.1.13,Miscellaneous,16889;12613,0.0,1000.0
FVSitx,FVSitx,Drug metabolism,,99.99999999999149,100.0
HMR_0828,Beta-N-Acetylhexosaminidase,Glycosphingolipid metabolism,15211;238023;15212,-1.184830011879967e-12,0.0
PCHOL2OLE_HSABCt,Transport of 2-Oleoylglycerophosphocholine,"Transport, extracellular",54667;11982;54670;11303;18670,0.0,1.1368683772161603e-12
HMR_2972,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,328845;216739;14081;26458;74205;433256;94180;50790,0.0,1.7053025658242404e-12
MI3PP,1D-myo-Inositol 3-phosphate phosphohydrolase,Inositol phosphate metabolism,114663;55980,0.0,3.9931762857041218
HMR_2657,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,12894;12895;78070,0.0,5.115907697472721e-12
