"Reaction ID","Reaction Name","Flux","Subsystem"
"EX_trp__L_e","L-Tryptophan exchange",100,"Exchange/demand reaction"
"EX_uri_e","Uridine exchange",100,"Exchange/demand reaction"
"EX_orn_e","Ornithine exchange",-24.4260587920977,"Exchange/demand reaction"
"r0999","Facilitated diffusion",-213.985576408446,"Transport, peroxisomal"
"HMR_1095","HMR 1095",16.5240705068071,"Transport, nuclear"
"THMDt2","Thymidine transport in via proton symport",-22.9915625303882,"Transport, extracellular"
"ICDHym","Isocitrate dehydrogenase  NADP",-537.390739741172,"Citric acid cycle"
"r0840","Free diffusion",-34.3643667881034,"Transport, endoplasmic reticular"
"EX_maltpt_e","Maltopentaose exchange",100,"Exchange/demand reaction"
"SK_gln__L_c","Sink gln L[c]",-386.200026368955,"Exchange/demand reaction"
"EX_hco3_e","EX hco3 LPAREN e RPAREN",100,"Exchange/demand reaction"
"EX_akg_e","2-Oxoglutarate exchange",-100,"Exchange/demand reaction"
"IDPtn","IDP nuclear transport",47.266860111305,"Transport, nuclear"
"DCMPtm","DCMPtm",-241.777372290274,"Transport, mitochondrial"
"CO2tm","CO2 transport  diffusion   mitochondrial",267.746342311911,"Transport, mitochondrial"
"EX_CE2838_e","Maltononaose exchange",-100,"Exchange/demand reaction"
"EX_ser__L_e","L-Serine exchange",-100,"Exchange/demand reaction"
"SK_phe__L_c","Sink phe L[c]",-41.2619631439639,"Exchange/demand reaction"
"r0383","Pyruvate:[dihydrolipoyllysine-residue acetyltransferase]-lipoyllysine 2-oxidoreductase (decarboxylating, acceptor-acetylating) EC:1.2.4.1",11.9044309264401,"Miscellaneous"
"MALOAAtm","Dicarboxylate/tricarboxylate carrier (mal:oaa), mitochondrial",-664.712072002947,"Transport, mitochondrial"
"SK_his__L_c","Sink his L[c]",-22.2603506394275,"Exchange/demand reaction"
"r0841","Free diffusion",34.3643667881034,"Transport, endoplasmic reticular"
"HMR_7199","HMR 7199",469.750708996781,"Transport, lysosomal"
"ILETA","Isoleucine transaminase",1000,"Valine, leucine, and isoleucine metabolism"
"PSSA2_hs","Phosphatidylserine synthase homo sapiens",36.9527174115591,"Glycerophospholipid metabolism"
"SK_Ser_Gly_Ala_X_Gly_r","Sink Ser Gly Ala X Gly, Endoplasmic Reticulum",469.750708996781,"Exchange/demand reaction"
"R03184_PLUS_R00647","R03184 PLUS R00647",-100,NA
"EX_ac_e","Acetate exchange",100,"Exchange/demand reaction"
"GLNtm","L-glutamine transport via electroneutral transporter",328.791475611469,"Transport, mitochondrial"
"PGLYCtm","Transport of Phosphatidylglycerol, Endoplasmatic Reticulum",2.56615848549702,"Transport, mitochondrial"
"DCYTD","Deoxycytidine deaminase",258.301442797081,"Pyrimidine catabolism"
"MLTHFtm","5,10-Methylenetetrahydrofolate transport from the cytosol to the mitochondria",646.399777862283,"Transport, mitochondrial"
"r0892","Facilitated diffusion",-100,"Transport, extracellular"
"EX_thymd_e","Thymidine exchange",22.9915625303882,"Exchange/demand reaction"
"r2341","Organic anion transporter 5 Utilized transport",-200,"Transport, extracellular"
"r2363","Organic anion transporter 5 Utilized transport",-100,"Transport, extracellular"
"DCMPDA","DCMP deaminase",250.517411818508,"Pyrimidine catabolism"
"r1292","Postulated transport reaction",-2.1212167844008,"Transport, peroxisomal"
"HIBDm","3-hydroxyisobutyrate dehydrogenase, mitochondrial",26.06302001425,"Valine, leucine, and isoleucine metabolism"
"r0839","Postulated transport reaction",-337.67,"Transport, extracellular"
"FUMtm","Fumarate transport, mitochondrial",872.678667738226,"Transport, mitochondrial"
"RNTR3","Ribonucleoside triphosphate reductase  CTP",893.125681948953,"Nucleotide interconversion"
"HMR_3996","L-Cysteine:NAD+ Oxidoreductase;",-545.899376652893,"Methionine and cysteine metabolism"
"SK_tyr__L_c","Sink tyr L[c]",-28.1183839924372,"Exchange/demand reaction"
"NH4tm","NH3 mitochondrial transport",1000,"Transport, mitochondrial"
"MLTHFte3","Transport by Folr into Extracellular Space",100,"Transport, extracellular"
"DM_4abut_c","DM 4abut[c]",1000,"Exchange/demand reaction"
"HMR_9612","HMR 9612",168.835,"Transport, extracellular"
"URIDK2r","Uridylate kinase (dUMP)",-42.1346021711838,"Nucleotide interconversion"
"CYTK3","Cytidylate kinase (CMP)(GTP)",900,"Nucleotide interconversion"
"3HPVStep","3-hydroxy pravastatin exit into portal blood",-100,"Drug metabolism"
"MMMm","Methylmalonyl-CoA mutase",26.06302001425,"Valine, leucine, and isoleucine metabolism"
"EX_utp_e","UTP exchange",-100,"Exchange/demand reaction"
"EX_M02451_e","EX M02451[e]",-100,"Exchange/demand reaction"
"O2Stm","Superoxide anion transport via diffusion (mitochondria)",100,"Transport, mitochondrial"
"HMR_7198","HMR 7198",469.750708996781,"Transport, lysosomal"
"EX_ascb__L_e","L-Ascorbate exchange",-100,"Exchange/demand reaction"
"ILETAm","Isoleucine transaminase  mitochondrial",-1000,"Valine, leucine, and isoleucine metabolism"
"SRTNt6_2_r","SRTNt6 LPAREN 2 RPAREN r",-168.835,"Transport, extracellular"
"ALOX52","Arachidonate 5-lipoxygenase",300,"Eicosanoid metabolism"
"r0191","UTP:D-fructose-6-phosphate 1-phosphotransferase EC:2.7.1.11",190.588051989029,"Fructose and mannose metabolism"
"SK_trp__L_c","Sink trp L[c]",-102.343213341204,"Exchange/demand reaction"
"CYTK4","Cytidylate kinase (dCMP)(GTP)",-592.294784108782,"Nucleotide interconversion"
"TALA","Transaldolase",-17.1821833940517,"Pentose phosphate pathway"
"PEt","Phosphatidylethanolamine Transport",46.7041900972517,"Transport, extracellular"
"EX_co2_e","CO2 exchange",100,"Exchange/demand reaction"
"3MOBt2im","3-methyl-2-oxobutanoate mitochondrial transport via proton symport",26.06302001425,"Transport, mitochondrial"
"DM_C02712_c","Demand for N-Acetylmethionine",1000,"Exchange/demand reaction"
"SK_thr__L_c","Sink thr L[c]",-55.0653374162822,"Exchange/demand reaction"
"COAtr","COA transporter, endoplasmic reticulum",900,"Transport, endoplasmic reticular"
"r0555","Acetyl-CoA:enzyme N6-(dihydrolipoyl)lysine S-acetyltransferase Glycolysis / Gluconeogenesis / Alanine and aspartate metabolism / Pyruvate metabolism EC:2.3.1.12",11.9044309264401,"Miscellaneous"
"SK_leu__L_c","Sink leu L[c]",-196.071394785341,"Exchange/demand reaction"
"CHOLESTTDe","CHOLESTTDe vesicular transport",-3.59265710009778,"Transport, extracellular"
"SUCD1m","Succinate dehydrogenase",-226.06302001425,"Citric acid cycle"
"r0249","D-Ribose-5-phosphate ketol-isomerase Pentose phosphate pathway EC:5.3.1.6",-34.3643667881034,"Pentose phosphate pathway"
"DHAPtm","Dihydroxyacetone phosphate transport  mitochondrial",1000,"Transport, mitochondrial"
"EX_chsterol_e","Cholesterol exchange",-3.59265710009778,"Exchange/demand reaction"
"PROSTGE1t","Prostaglandin transport via bicarbonate countertransport",100,"Transport, extracellular"
"RNTR2","Ribonucleoside triphosphate reductase  GTP",1.74305769211155,"Nucleotide interconversion"
"GLUt6","Glutamate transport via Na, H symport and K antiport",337.67,"Transport, extracellular"
"NDPK5n","Nucleoside-diphosphate kinase (ATP:dGDP), nuclear",-16.5240705068071,"Nucleotide interconversion"
"DTMPK","DTMP kinase",2.30535140911622,"Nucleotide interconversion"
"LEUTA","Leucine transaminase",545.743624384629,"Valine, leucine, and isoleucine metabolism"
"NAt","Sodium transport (uniport)",-442.053783215599,"Transport, extracellular"
"ASCBt","L-ascorbate transport via facilitated diffusion",100,"Transport, extracellular"
"DHRT_ibcoa","Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase, Isobutyryl-CoA forming",26.06302001425,"Valine, leucine, and isoleucine metabolism"
"DM_dctp_n","Demand for dCTP, Nuclear",382.64407215768,"Exchange/demand reaction"
"NAPRT","NAPRTase (rev)",-51.5465501821551,"NAD metabolism"
"SK_HC01115_c","Sink HC01115[c]",1000,NA
"r0385","3-methyl-2-oxobutanoate:[dihydrolipoyllysine-residue (2-methylpropanoyl)transferase] lipoyllysine 2-oxidoreductase (decarboxylating, acceptor-2-methylpropanoylating) EC:1.2.4.4",26.06302001425,"Miscellaneous"
"HC00900t2","Transport of Methylmalonate, Antiport with Sulphate",200,"Transport, extracellular"
"DTDPtn","DTDP nuclear transport",2.30535140911622,"Transport, nuclear"
"RE0453C","Nucleoside-Diphosphate Kinase",-2.32155279400956,"Pyrimidine synthesis"
"L_LACDcm","L-Lactate dehydrogenase, cytosolic/mitochondrial",510.291246839079,"Pyruvate metabolism"
"r0784","Xylitol:NAD oxidoreductase Pentose and glucuronate interconversions EC:1.1.1.15",-130.807390085776,"Pentose phosphate pathway"
"EX_mlthf_e","Exchange of 5,10-Methylenetetrahydrofolate",-100,"Exchange/demand reaction"
"NDPK1m","Nucleoside-diphosphate kinase (ATP:GDP), mitochondrial",-1000,"Nucleotide interconversion"
"3HPVSTETCOAitm","3HPVSTETCOAitm",100,"Drug metabolism"
"HMR_1081","Leukotriene-C4 Synthase",200,"Leukotriene metabolism"
"SK_chol_c","Sink chol[c]",-1000,"Exchange/demand reaction"
"PYK6","RE2954",1000,"Pyrimidine synthesis"
"H2Otp","H2O transport  peroxisomal",74.5453985871904,"Transport, peroxisomal"
"PUNP7","Purine-nucleoside phosphorylase (Xanthosine)",-100,"Nucleotide interconversion"
"GHMT2r","Glycine hydroxymethyltransferase, reversible",560.098351027122,"Glycine, serine, alanine, and threonine metabolism"
"UPPN","B-ureidopropionase",474.109992665114,"Pyrimidine catabolism"
"EX_lac__D_e","D-lactate exchange",-100,"Exchange/demand reaction"
"EX_chol_e","Choline exchange",-30.2805644676591,"Exchange/demand reaction"
"RPE","Ribulose 5-phosphate 3-epimerase",-34.3643667881034,"Pentose phosphate pathway"
"MALtm","Malate transport  mitochondrial",-1000,"Transport, mitochondrial"
"COAtim","CoA transporter  mitochondrial   irreversible",-2.12121678440079,"Transport, mitochondrial"
"r2379","Mitochondrial Carrier (MC) TCDB:2.A.29.7.2",-537.390739741172,"Transport, mitochondrial"
"CYOOm3i","CYOOm3i",271.650498735632,"Oxidative phosphorylation"
"SK_met__L_c","Sink met L[c]",-1000,"Exchange/demand reaction"
"r2311","Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14",-100,"Transport, extracellular"
"EX_h_e","H+ exchange",100,"Exchange/demand reaction"
"G3PD2","Glycerol-3-phosphate dehydrogenase (NADP)",-2.56615848549702,"Glycerophospholipid metabolism"
"SK_asp__L_c","Sink asp L[c]",602.617270665062,"Exchange/demand reaction"
"ITCOALm","Itaconate  CoA ligase  ADP forming   mitochondrial",226.06302001425,"C5-branched dibasic acid metabolism"
"PMTCOAtx","Fatty acid intracellular transport",-213.985576408446,"Transport, peroxisomal"
"SK_ala__L_c","Sink ala L[c]",645.669462035806,"Exchange/demand reaction"
"3HPVSCOAitm","3HPVSCOAitm",-100,"Drug metabolism"
"O2tp","O2 transport glycosome",7.42425874540279,"Transport, peroxisomal"
"RNTR4","Ribonucleoside triphosphate reductase  UTP",-100,"Nucleotide interconversion"
"RE1530C","Thymidine Kinase",-267.355100050188,"Pyrimidine synthesis"
"H2Otm","H2O transport  mitochondrial",-760.326308401982,"Transport, mitochondrial"
"GBA2e","Beta-Glucosidase, Plasma Membrane (Gba2)",3.07931974179255,"Sphingolipid metabolism"
