"Reaction ID","Reaction Name","Flux","Subsystem"
"DCMPtm","DCMPtm",-742.043593150556,"Transport, mitochondrial"
"SMS1S2","Sphingomyelin Synthase 1 Or Sphingomyelin Synthase 2",3.00214250584943,"Sphingolipid metabolism"
"CO2tm","CO2 transport  diffusion   mitochondrial",224.58933691031,"Transport, mitochondrial"
"EX_CE2838_e","Maltononaose exchange",-100,"Exchange/demand reaction"
"EX_ser__L_e","L-Serine exchange",-100,"Exchange/demand reaction"
"SK_phe__L_c","Sink phe L[c]",55.4527103155251,"Exchange/demand reaction"
"DM_ca2_c","name",100,NA
"MALOAAtm","Dicarboxylate/tricarboxylate carrier (mal:oaa), mitochondrial",-781.092262177124,"Transport, mitochondrial"
"SK_his__L_c","Sink his L[c]",-21.7024376984103,"Exchange/demand reaction"
"AKGCITtm","Dicarboxylate/tricarboxylate carrier (akg:cit), mitochondrial",1000,"Transport, mitochondrial"
"r0841","Free diffusion",73.1118473637722,"Transport, endoplasmic reticular"
"HMR_7199","HMR 7199",484.222818934746,"Transport, lysosomal"
"ILETA","Isoleucine transaminase",1000,"Valine, leucine, and isoleucine metabolism"
"PSSA2_hs","Phosphatidylserine synthase homo sapiens",36.0265685119482,"Glycerophospholipid metabolism"
"SK_Ser_Gly_Ala_X_Gly_r","Sink Ser Gly Ala X Gly, Endoplasmic Reticulum",484.222818934746,"Exchange/demand reaction"
"PAIL_HStn","Phosphatidylinositol nuclear transport (diffusion)",48.694345288207,"Transport, nuclear"
"GPDDACHOL","Glycerophosphocholine Phosphodiesterase",100,"Glycerophospholipid metabolism"
"R03184_PLUS_R00647","R03184 PLUS R00647",-65.4285818486558,NA
"r0826","Transport reaction",57.2006446392484,"Transport, endoplasmic reticular"
"EX_ac_e","Acetate exchange",100,"Exchange/demand reaction"
"GLNtm","L-glutamine transport via electroneutral transporter",342.381844064984,"Transport, mitochondrial"
"PGLYCtm","Transport of Phosphatidylglycerol, Endoplasmatic Reticulum",2.50184265099153,"Transport, mitochondrial"
"MLTHFtm","5,10-Methylenetetrahydrofolate transport from the cytosol to the mitochondria",645.136867481861,"Transport, mitochondrial"
"r0892","Facilitated diffusion",-100,"Transport, extracellular"
"LTD4DP","Leukotriene D4 dipeptidase",-100,"Eicosanoid metabolism"
"PIt2r","Phosphate reversible transport via symport",-200,"Transport, extracellular"
"r2341","Organic anion transporter 5 Utilized transport",-100,"Transport, extracellular"
"EX_ile__L_e","L-Isoleucine exchange",100,"Exchange/demand reaction"
"DCMPDA","DCMP deaminase",514.178651228366,"Pyrimidine catabolism"
"r1292","Postulated transport reaction",-26.0552288355222,"Transport, peroxisomal"
"HIBDm","3-hydroxyisobutyrate dehydrogenase, mitochondrial",137.53000091634,"Valine, leucine, and isoleucine metabolism"
"SK_dhcholestanate_c","Sink for 3Alpha, 7Alpha-Dihydroxy-5Beta-Cholestanate",225.967199774003,"Exchange/demand reaction"
"r0839","Postulated transport reaction",-337.67,"Transport, extracellular"
"r0921","Postulated transport reaction",145.712581525322,"Transport, mitochondrial"
"FUMtm","Fumarate transport, mitochondrial",218.907737822876,"Transport, mitochondrial"
"RNTR3","Ribonucleoside triphosphate reductase  CTP",893.297973529776,"Nucleotide interconversion"
"SK_tyr__L_c","Sink tyr L[c]",-27.4136506949265,"Exchange/demand reaction"
"NH4tm","NH3 mitochondrial transport",1000,"Transport, mitochondrial"
"MLTHFte3","Transport by Folr into Extracellular Space",100,"Transport, extracellular"
"DM_4abut_c","DM 4abut[c]",1000,"Exchange/demand reaction"
"URIDK2r","Uridylate kinase (dUMP)",-100.491715437307,"Nucleotide interconversion"
"CYTK3","Cytidylate kinase (CMP)(GTP)",-100,"Nucleotide interconversion"
"MMMm","Methylmalonyl-CoA mutase",137.53000091634,"Valine, leucine, and isoleucine metabolism"
"EX_utp_e","UTP exchange",-100,"Exchange/demand reaction"
"EX_M02451_e","EX M02451[e]",-100,"Exchange/demand reaction"
"O2Stm","Superoxide anion transport via diffusion (mitochondria)",100,"Transport, mitochondrial"
"HMR_7198","HMR 7198",484.222818934746,"Transport, lysosomal"
"EX_ascb__L_e","L-Ascorbate exchange",-65.4285818486558,"Exchange/demand reaction"
"ILETAm","Isoleucine transaminase  mitochondrial",-1000,"Valine, leucine, and isoleucine metabolism"
"SRTNt6_2_r","SRTNt6 LPAREN 2 RPAREN r",-39.6116666666667,"Transport, extracellular"
"ALOX52","Arachidonate 5-lipoxygenase",300,"Eicosanoid metabolism"
"SK_mi145p_c","Demand for 1D-Myo-Inositol 1,4,5-Trisphosphate",48.694345288207,"Exchange/demand reaction"
"r0191","UTP:D-fructose-6-phosphate 1-phosphotransferase EC:2.7.1.11",190.823944391649,"Fructose and mannose metabolism"
"HMR_0770","HMR 0770",-3.00214250584943,"Transport, extracellular"
"SK_trp__L_c","Sink trp L[c]",-2.28448519860646,"Exchange/demand reaction"
"EX_thr__L_e","L-Threonine exchange",-100,"Exchange/demand reaction"
"CYTK4","Cytidylate kinase (dCMP)(GTP)",-608.543925392227,"Nucleotide interconversion"
"TALA","Transaldolase",-9.04946522540849,"Pentose phosphate pathway"
"PEt","Phosphatidylethanolamine Transport",45.5336392610564,"Transport, extracellular"
"EX_co2_e","CO2 exchange",100,"Exchange/demand reaction"
"3MOBt2im","3-methyl-2-oxobutanoate mitochondrial transport via proton symport",88.382938130505,"Transport, mitochondrial"
"DM_C02712_c","Demand for N-Acetylmethionine",1000,"Exchange/demand reaction"
"G5SADs","L-glutamate 5-semialdehyde dehydratase (spontaneous)",399.641481489262,"Urea cycle"
"SK_thr__L_c","Sink thr L[c]",46.3147695210993,"Exchange/demand reaction"
"COAtr","COA transporter, endoplasmic reticulum",502.755023416877,"Transport, endoplasmic reticular"
"GLYC2P3Pc","Formation of Glycerol-3-Phosphate",100,"Transport, extracellular"
"SK_leu__L_c","Sink leu L[c]",-93.6635497661627,"Exchange/demand reaction"
"CHOLESTTDe","CHOLESTTDe vesicular transport",-3.50261404905834,"Transport, extracellular"
"RTOTALt","RTOTAL transport",-100,"Transport, extracellular"
"SUCD1m","Succinate dehydrogenase",-137.53000091634,"Citric acid cycle"
"r0249","D-Ribose-5-phosphate ketol-isomerase Pentose phosphate pathway EC:5.3.1.6",-73.1118473637722,"Pentose phosphate pathway"
"DHAPtm","Dihydroxyacetone phosphate transport  mitochondrial",1000,"Transport, mitochondrial"
"Htr","H transporter, endoplasmic reticulum",57.2006446392484,"Transport, endoplasmic reticular"
"EX_chsterol_e","Cholesterol exchange",-3.50261404905834,"Exchange/demand reaction"
"DTTPtn","DTTP diffusion in nucleus",2.24757220313822,"Transport, nuclear"
"RNTR2","Ribonucleoside triphosphate reductase  GTP",1.69937129834719,"Nucleotide interconversion"
"GLUt6","Glutamate transport via Na, H symport and K antiport",337.67,"Transport, extracellular"
"GLU5SAtmc","Glutamate semi-aldehyde transport, mitochondrial",399.641481489262,"Transport, mitochondrial"
"ASCBt","L-ascorbate transport via facilitated diffusion",65.4285818486558,"Transport, extracellular"
"DHRT_ibcoa","Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase, Isobutyryl-CoA forming",137.53000091634,"Valine, leucine, and isoleucine metabolism"
"DM_dctp_n","Demand for dCTP, Nuclear",377.498240891125,"Exchange/demand reaction"
"SK_HC01115_c","Sink HC01115[c]",1000,NA
"r0385","3-methyl-2-oxobutanoate:[dihydrolipoyllysine-residue (2-methylpropanoyl)transferase] lipoyllysine 2-oxidoreductase (decarboxylating, acceptor-2-methylpropanoylating) EC:1.2.4.4",137.53000091634,"Miscellaneous"
"EX_adn_e","Adenosine exchange",31.3293995011548,"Exchange/demand reaction"
"r2150","Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14",-100,"Transport, extracellular"
"EX_mlthf_e","Exchange of 5,10-Methylenetetrahydrofolate",-100,"Exchange/demand reaction"
"NDPK1m","Nucleoside-diphosphate kinase (ATP:GDP), mitochondrial",-624.914016000526,"Nucleotide interconversion"
"HMR_1081","Leukotriene-C4 Synthase",200,"Leukotriene metabolism"
"DHFR2i","Dihydrofolate reductase (NAD+)",2.24757220313822,"Folate metabolism"
"SK_chol_c","Sink chol[c]",-532.276663685566,"Exchange/demand reaction"
"PYK6","RE2954",237.555983083134,"Pyrimidine synthesis"
"CA2t","Calcium (Ca+2) transport via diffusion (extracellular to periplasm)",-158.446666666667,"Transport, extracellular"
"H2Otp","H2O transport  peroxisomal",-247.234164177611,"Transport, peroxisomal"
"PUNP7","Purine-nucleoside phosphorylase (Xanthosine)",-100,"Nucleotide interconversion"
"CATp","Catalase A  peroxisomal",17.2857090756721,"Miscellaneous"
"GHMT2r","Glycine hydroxymethyltransferase, reversible",547.384439684999,"Glycine, serine, alanine, and threonine metabolism"
"LTC4CP","Leukotriene C4 carboxypeptidase",100,"Eicosanoid metabolism"
"UPPN","B-ureidopropionase",502.755023416877,"Pyrimidine catabolism"
"EX_lac__D_e","D-lactate exchange",-100,"Exchange/demand reaction"
"COAtim","CoA transporter  mitochondrial   irreversible",-26.0552288355223,"Transport, mitochondrial"
"CYOOm3i","CYOOm3i",67.534,"Oxidative phosphorylation"
"SK_met__L_c","Sink met L[c]",-1000,"Exchange/demand reaction"
"INSt2","Inosine transport in via proton symport",68.6706004988451,"Transport, extracellular"
"EX_h_e","H+ exchange",-100,"Exchange/demand reaction"
"SPHMYLNtg","Sphingomyelin intracellular transport",-3.00214250584943,"Transport, golgi apparatus"
"r0809","Facilitated diffusion",31.3293995011548,"Purine catabolism"
"SK_asp__L_c","Sink asp L[c]",720.553747790755,"Exchange/demand reaction"
"SK_ala__L_c","Sink ala L[c]",546.118279761709,"Exchange/demand reaction"
"SK_xol7ah3_c","Sink for 5Beta-Cholestane-3Alpha, 7Alpha, 26-Triol",-225.967199774003,"Exchange/demand reaction"
"O2tp","O2 transport glycosome",73.9075918486558,"Transport, peroxisomal"
"RNTR4","Ribonucleoside triphosphate reductase  UTP",-100,"Nucleotide interconversion"
"RE1530C","Thymidine Kinase",-612.422794462535,"Pyrimidine synthesis"
"r1596","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",100,"Transport, extracellular"
"NADtx","Nad transport, glycosomal",604.627609151082,"Transport, peroxisomal"
"H2Otm","H2O transport  mitochondrial",-1000,"Transport, mitochondrial"
