"Reaction ID","Reaction Name","Flux","Subsystem"
"EX_orn_e","Ornithine exchange",100,"Exchange/demand reaction"
"PYK","Pyruvate kinase",1000,"Glycolysis/gluconeogenesis"
"ICDHym","Isocitrate dehydrogenase  NADP",-762.655671229148,"Citric acid cycle"
"EX_maltpt_e","Maltopentaose exchange",100,"Exchange/demand reaction"
"SK_gln__L_c","Sink gln L[c]",-230.445068201109,"Exchange/demand reaction"
"EX_hco3_e","EX hco3 LPAREN e RPAREN",100,"Exchange/demand reaction"
"r0915","Mitochondrial Carrier (MC) TCDB:2.A.29.7.2",-237.344328770853,"Transport, mitochondrial"
"EX_akg_e","2-Oxoglutarate exchange",-100,"Exchange/demand reaction"
"DCMPtm","DCMPtm",-311.328143512649,"Transport, mitochondrial"
"CO2tm","CO2 transport  diffusion   mitochondrial",283.317060163872,"Transport, mitochondrial"
"EX_CE2838_e","Maltononaose exchange",-100,"Exchange/demand reaction"
"EX_ser__L_e","L-Serine exchange",-100,"Exchange/demand reaction"
"SK_phe__L_c","Sink phe L[c]",55.406430381675,"Exchange/demand reaction"
"r0383","Pyruvate:[dihydrolipoyllysine-residue acetyltransferase]-lipoyllysine 2-oxidoreductase (decarboxylating, acceptor-acetylating) EC:1.2.4.1",283.689642155851,"Miscellaneous"
"MALOAAtm","Dicarboxylate/tricarboxylate carrier (mal:oaa), mitochondrial",-915.751337783951,"Transport, mitochondrial"
"SK_his__L_c","Sink his L[c]",-21.7249842413803,"Exchange/demand reaction"
"AKGCITtm","Dicarboxylate/tricarboxylate carrier (akg:cit), mitochondrial",-1000,"Transport, mitochondrial"
"C05953tm","Transport of Prostaglandin A2, Intracellular",-557.340474979705,"Transport, mitochondrial"
"HMR_7199","HMR 7199",484.102538659133,"Transport, lysosomal"
"ILETA","Isoleucine transaminase",1000,"Valine, leucine, and isoleucine metabolism"
"PSSA2_hs","Phosphatidylserine synthase homo sapiens",36.0639963155113,"Glycerophospholipid metabolism"
"SK_Ser_Gly_Ala_X_Gly_r","Sink Ser Gly Ala X Gly, Endoplasmic Reticulum",484.102538659133,"Exchange/demand reaction"
"PAIL_HStn","Phosphatidylinositol nuclear transport (diffusion)",274.076251366425,"Transport, nuclear"
"GPDDACHOL","Glycerophosphocholine Phosphodiesterase",68.2949255591466,"Glycerophospholipid metabolism"
"R03184_PLUS_R00647","R03184 PLUS R00647",-100,NA
"GLNtm","L-glutamine transport via electroneutral transporter",274.417205894312,"Transport, mitochondrial"
"HMR_3855","Propane-1, 2-Diol:NAD+ 1-Oxidoreductase",183.572174083392,"Pyruvate metabolism"
"PGLYCtm","Transport of Phosphatidylglycerol, Endoplasmatic Reticulum",0.500819613621049,"Transport, mitochondrial"
"r1919","Y+LAT2 Utilized transport",1000,"Transport, extracellular"
"DCYTD","Deoxycytidine deaminase",127.300729043619,"Pyrimidine catabolism"
"MLTHFtm","5,10-Methylenetetrahydrofolate transport from the cytosol to the mitochondria",645.183759924837,"Transport, mitochondrial"
"r0892","Facilitated diffusion",-100,"Transport, extracellular"
"LTD4DP","Leukotriene D4 dipeptidase",200,"Eicosanoid metabolism"
"HMR_9680","HMR 9680",-491.895232582008,"Transport, peroxisomal"
"PIt2r","Phosphate reversible transport via symport",-200,"Transport, extracellular"
"r2341","Organic anion transporter 5 Utilized transport",-200,"Transport, extracellular"
"DCMPDA","DCMP deaminase",-15.9881469827162,"Pyrimidine catabolism"
"HIStN1","Histidine transport (Na, H coupled)",-930.973905365467,"Transport, extracellular"
"r1292","Postulated transport reaction",-1.2532839036007,"Transport, peroxisomal"
"HIBDm","3-hydroxyisobutyrate dehydrogenase, mitochondrial",362.661786612533,"Valine, leucine, and isoleucine metabolism"
"SK_dhcholestanate_c","Sink for 3Alpha, 7Alpha-Dihydroxy-5Beta-Cholestanate",-164.316354383449,"Exchange/demand reaction"
"r0839","Postulated transport reaction",-237.67,"Transport, extracellular"
"FUMtm","Fumarate transport, mitochondrial",309.825340938351,"Transport, mitochondrial"
"RNTR3","Ribonucleoside triphosphate reductase  CTP",500.135173172997,"Nucleotide interconversion"
"SK_tyr__L_c","Sink tyr L[c]",72.5578694143835,"Exchange/demand reaction"
"NH4tm","NH3 mitochondrial transport",1000,"Transport, mitochondrial"
"MLTHFte3","Transport by Folr into Extracellular Space",100,"Transport, extracellular"
"DM_4abut_c","DM 4abut[c]",1000,"Exchange/demand reaction"
"HMR_9612","HMR 9612",168.835,"Transport, extracellular"
"URIDK2r","Uridylate kinase (dUMP)",-18.2380541762347,"Nucleotide interconversion"
"3HPVStep","3-hydroxy pravastatin exit into portal blood",-64.6167229847375,"Drug metabolism"
"MMMm","Methylmalonyl-CoA mutase",362.661786612533,"Valine, leucine, and isoleucine metabolism"
"ALCD2x","Alcohol dehydrogenase (ethanol)",73.9796034117226,"Glycolysis/gluconeogenesis"
"EX_utp_e","UTP exchange",-100,"Exchange/demand reaction"
"EX_M02451_e","EX M02451[e]",-100,"Exchange/demand reaction"
"O2Stm","Superoxide anion transport via diffusion (mitochondria)",100,"Transport, mitochondrial"
"HMR_7198","HMR 7198",484.102538659133,"Transport, lysosomal"
"EX_ascb__L_e","L-Ascorbate exchange",-100,"Exchange/demand reaction"
"ILETAm","Isoleucine transaminase  mitochondrial",-1000,"Valine, leucine, and isoleucine metabolism"
"SRTNt6_2_r","SRTNt6 LPAREN 2 RPAREN r",-168.835,"Transport, extracellular"
"SUCFUMtm","Succinate fumarate transport  mitochondrial",-237.344328770853,"Transport, mitochondrial"
"ALOX52","Arachidonate 5-lipoxygenase",100,"Eicosanoid metabolism"
"SK_mi145p_c","Demand for 1D-Myo-Inositol 1,4,5-Trisphosphate",274.076251366425,"Exchange/demand reaction"
"r0191","UTP:D-fructose-6-phosphate 1-phosphotransferase EC:2.7.1.11",343.491696460878,"Fructose and mannose metabolism"
"HMR_0770","HMR 0770",-3.00526141516049,"Transport, extracellular"
"SK_trp__L_c","Sink trp L[c]",-2.28685853769447,"Exchange/demand reaction"
"CYTK4","Cytidylate kinase (dCMP)(GTP)",-1000,"Nucleotide interconversion"
"TALA","Transaldolase",119.925394277018,"Pentose phosphate pathway"
"PEt","Phosphatidylethanolamine Transport",45.580943908048,"Transport, extracellular"
"EX_co2_e","CO2 exchange",100,"Exchange/demand reaction"
"3MOBt2im","3-methyl-2-oxobutanoate mitochondrial transport via proton symport",362.661786612533,"Transport, mitochondrial"
"DM_C02712_c","Demand for N-Acetylmethionine",1000,"Exchange/demand reaction"
"SK_thr__L_c","Sink thr L[c]",-53.7410037691029,"Exchange/demand reaction"
"COAtr","COA transporter, endoplasmic reticulum",900,"Transport, endoplasmic reticular"
"r0555","Acetyl-CoA:enzyme N6-(dihydrolipoyl)lysine S-acetyltransferase Glycolysis / Gluconeogenesis / Alanine and aspartate metabolism / Pyruvate metabolism EC:2.3.1.12",283.689642155851,"Miscellaneous"
"GLYC2P3Pc","Formation of Glycerol-3-Phosphate",68.2949255591466,"Transport, extracellular"
"SK_leu__L_c","Sink leu L[c]",-120.059557628808,"Exchange/demand reaction"
"CHOLESTTDe","CHOLESTTDe vesicular transport",-3.50625289549863,"Transport, extracellular"
"RTOTALt","RTOTAL transport",-68.2949255591466,"Transport, extracellular"
"SUCD1m","Succinate dehydrogenase",-491.895232582008,"Citric acid cycle"
"DHAPtm","Dihydroxyacetone phosphate transport  mitochondrial",380.196975124761,"Transport, mitochondrial"
"EX_chsterol_e","Cholesterol exchange",-3.50625289549863,"Exchange/demand reaction"
"DTTPtn","DTTP diffusion in nucleus",2.24990719351858,"Transport, nuclear"
"RNTR2","Ribonucleoside triphosphate reductase  GTP",1.70113676582743,"Nucleotide interconversion"
"GLUt6","Glutamate transport via Na, H symport and K antiport",337.67,"Transport, extracellular"
"LEUTA","Leucine transaminase",190.72756373846,"Valine, leucine, and isoleucine metabolism"
"RE2078M","RE2078",-557.340474979705,"Eicosanoid metabolism"
"ASCBt","L-ascorbate transport via facilitated diffusion",100,"Transport, extracellular"
"r1467","Postulated transport reaction",-1.25328390360087,"Transport, mitochondrial"
"SK_HC01115_c","Sink HC01115[c]",606.844162341601,NA
"GTHRDt2","Glutathione transport",-200,"Transport, extracellular"
"RE0453C","Nucleoside-Diphosphate Kinase",3.37486079027786,"Pyrimidine synthesis"
"L_LACDcm","L-Lactate dehydrogenase, cytosolic/mitochondrial",428.196038888667,"Pyruvate metabolism"
"r0784","Xylitol:NAD oxidoreductase Pentose and glucuronate interconversions EC:1.1.1.15",-1000,"Pentose phosphate pathway"
"EX_mlthf_e","Exchange of 5,10-Methylenetetrahydrofolate",-100,"Exchange/demand reaction"
"NDPK1m","Nucleoside-diphosphate kinase (ATP:GDP), mitochondrial",-1000,"Nucleotide interconversion"
"DNDPt14m","DUDP transport via dTDP antiport",3.37486079027786,"Transport, mitochondrial"
"3HPVSTETCOAitm","3HPVSTETCOAitm",64.6167229847375,"Drug metabolism"
"DHFR2i","Dihydrofolate reductase (NAD+)",2.24990719351858,"Folate metabolism"
"SK_chol_c","Sink chol[c]",-961.257384578989,"Exchange/demand reaction"
"H2Otp","H2O transport  peroxisomal",84.9605931567916,"Transport, peroxisomal"
"PUNP7","Purine-nucleoside phosphorylase (Xanthosine)",-100,"Nucleotide interconversion"
"GHMT2r","Glycine hydroxymethyltransferase, reversible",547.433667118355,"Glycine, serine, alanine, and threonine metabolism"
"LTC4CP","Leukotriene C4 carboxypeptidase",-200,"Eicosanoid metabolism"
"UPPN","B-ureidopropionase",487.076911874674,"Pyrimidine catabolism"
"EX_lac__D_e","D-lactate exchange",-100,"Exchange/demand reaction"
"r2041","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15",930.973905365467,"Transport, extracellular"
"RPE","Ribulose 5-phosphate 3-epimerase",239.850788554037,"Pentose phosphate pathway"
"MALtm","Malate transport  mitochondrial",-1000,"Transport, mitochondrial"
"r2379","Mitochondrial Carrier (MC) TCDB:2.A.29.7.2",28.9742250888528,"Transport, mitochondrial"
"r1609","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",-100,"Transport, extracellular"
"CYOOm3i","CYOOm3i",238.812415555467,"Oxidative phosphorylation"
"SK_met__L_c","Sink met L[c]",-1000,"Exchange/demand reaction"
"INSt2","Inosine transport in via proton symport",100,"Transport, extracellular"
"EX_h_e","H+ exchange",100,"Exchange/demand reaction"
"G3PD2","Glycerol-3-phosphate dehydrogenase (NADP)",-314.406491367153,"Glycerophospholipid metabolism"
"C181CPT1","Carnitine octadecenoyl transferase",1.25328390360084,"Fatty acid oxidation"
"SK_asp__L_c","Sink asp L[c]",363.254697686474,"Exchange/demand reaction"
"SK_ala__L_c","Sink ala L[c]",576.31441059039,"Exchange/demand reaction"
"SK_xol7ah3_c","Sink for 5Beta-Cholestane-3Alpha, 7Alpha, 26-Triol",164.316354383449,"Exchange/demand reaction"
"GSNt2","Guanosine transport in via proton symport",-100,"Transport, extracellular"
"3HPVSCOAitm","3HPVSCOAitm",-64.6167229847375,"Drug metabolism"
"O2tp","O2 transport glycosome",4.38649366260245,"Transport, peroxisomal"
"RNTR4","Ribonucleoside triphosphate reductase  UTP",-487.199825569263,"Nucleotide interconversion"
"NADtx","Nad transport, glycosomal",391.895232582008,"Transport, peroxisomal"
