"Reaction ID","Reaction Name","Flux","Subsystem"
"EX_maltpt_e","Maltopentaose exchange",100,"Exchange/demand reaction"
"3DHCHOLt","3-Dehydrocholic acid  transport via bicarbonate countertransport",-100,"Transport, extracellular"
"H2Oter","H2O endoplasmic reticulum transport",-43.1386949627204,"Transport, endoplasmic reticular"
"SK_gln__L_c","Sink gln L[c]",-478.153045087561,"Exchange/demand reaction"
"EX_hco3_e","EX hco3 LPAREN e RPAREN",100,"Exchange/demand reaction"
"EX_akg_e","2-Oxoglutarate exchange",-100,"Exchange/demand reaction"
"IDPtn","IDP nuclear transport",-977.004020147299,"Transport, nuclear"
"DCMPtm","DCMPtm",-649.833365909028,"Transport, mitochondrial"
"CO2tm","CO2 transport  diffusion   mitochondrial",224.781536865044,"Transport, mitochondrial"
"EX_CE2838_e","Maltononaose exchange",-100,"Exchange/demand reaction"
"EX_ser__L_e","L-Serine exchange",-100,"Exchange/demand reaction"
"SK_phe__L_c","Sink phe L[c]",55.3258793742736,"Exchange/demand reaction"
"MALOAAtm","Dicarboxylate/tricarboxylate carrier (mal:oaa), mitochondrial",-968.503970807644,"Transport, mitochondrial"
"SK_his__L_c","Sink his L[c]",-21.7642268806532,"Exchange/demand reaction"
"AKGCITtm","Dicarboxylate/tricarboxylate carrier (akg:cit), mitochondrial",190.361628175872,"Transport, mitochondrial"
"r0841","Free diffusion",73.1301974887773,"Transport, endoplasmic reticular"
"HMR_7199","HMR 7199",471.7460229604,"Transport, lysosomal"
"3DHCHOLt2","3-Dehydrocholic acid  transport via sodium cotransport",100,"Transport, extracellular"
"ILETA","Isoleucine transaminase",1000,"Valine, leucine, and isoleucine metabolism"
"PSSA2_hs","Phosphatidylserine synthase homo sapiens",36.1291400404699,"Glycerophospholipid metabolism"
"SK_Ser_Gly_Ala_X_Gly_r","Sink Ser Gly Ala X Gly, Endoplasmic Reticulum",471.7460229604,"Exchange/demand reaction"
"PAIL_HStn","Phosphatidylinositol nuclear transport (diffusion)",162.458341477257,"Transport, nuclear"
"GPDDACHOL","Glycerophosphocholine Phosphodiesterase",100,"Glycerophospholipid metabolism"
"FOLt2","Folate transport via anion exchange",-100,"Transport, extracellular"
"r0826","Transport reaction",43.1386949627204,"Transport, endoplasmic reticular"
"EX_ac_e","Acetate exchange",100,"Exchange/demand reaction"
"GLNtm","L-glutamine transport via electroneutral transporter",422.023977589298,"Transport, mitochondrial"
"PGLYCtm","Transport of Phosphatidylglycerol, Endoplasmatic Reticulum",2.50896566701643,"Transport, mitochondrial"
"r0611","ITP:D-Tagatose 6-phosphate 1-phosphotransferase Galactose metabolism EC:2.7.1.11",-977.004020147299,"Miscellaneous"
"EX_dhdascb_e","Dehydroascorbate exchange",100,"Exchange/demand reaction"
"MLTHFtm","5,10-Methylenetetrahydrofolate transport from the cytosol to the mitochondria",633.118211169487,"Transport, mitochondrial"
"r0892","Facilitated diffusion",-100,"Transport, extracellular"
"EX_thymd_e","Thymidine exchange",24.2943316904826,"Exchange/demand reaction"
"r2341","Organic anion transporter 5 Utilized transport",-200,"Transport, extracellular"
"r2419","Mitochondrial Carrier (MC) TCDB:2.A.29.2.7",513.551655846634,"Transport, mitochondrial"
"5MTHFt2_1","5-Methyltetrahydrofolate Transport via Anion Exchange",-90.8510789030045,"Transport, extracellular"
"DCMPDA","DCMP deaminase",185.740203428,"Pyrimidine catabolism"
"r1292","Postulated transport reaction",-16.7082885714286,"Transport, peroxisomal"
"HIBDm","3-hydroxyisobutyrate dehydrogenase, mitochondrial",58.7726499483371,"Valine, leucine, and isoleucine metabolism"
"r0839","Postulated transport reaction",-431.531768832558,"Transport, extracellular"
"r1559","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",-100,"Transport, extracellular"
"RNTR3","Ribonucleoside triphosphate reductase  CTP",893.278892137136,"Nucleotide interconversion"
"HMR_3996","L-Cysteine:NAD+ Oxidoreductase;",-545.990768594612,"Methionine and cysteine metabolism"
"SK_tyr__L_c","Sink tyr L[c]",-27.4917003169215,"Exchange/demand reaction"
"NH4tm","NH3 mitochondrial transport",1000,"Transport, mitochondrial"
"MLTHFte3","Transport by Folr into Extracellular Space",100,"Transport, extracellular"
"DM_4abut_c","DM 4abut[c]",1000,"Exchange/demand reaction"
"URIDK2r","Uridylate kinase (dUMP)",-100.493115404223,"Nucleotide interconversion"
"MMMm","Methylmalonyl-CoA mutase",58.7726499483371,"Valine, leucine, and isoleucine metabolism"
"EX_utp_e","UTP exchange",-100,"Exchange/demand reaction"
"EX_M02451_e","EX M02451[e]",-100,"Exchange/demand reaction"
"O2Stm","Superoxide anion transport via diffusion (mitochondria)",100,"Transport, mitochondrial"
"HMR_1685","Cholestanetriol 26-Monooxygenase",1000,"Bile acid synthesis"
"HMR_7198","HMR 7198",471.7460229604,"Transport, lysosomal"
"EX_ascb__L_e","L-Ascorbate exchange",-100,"Exchange/demand reaction"
"ILETAm","Isoleucine transaminase  mitochondrial",-1000,"Valine, leucine, and isoleucine metabolism"
"r2318","Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2",-200,"Transport, extracellular"
"SUCFUMtm","Succinate fumarate transport  mitochondrial",-58.7726499483371,"Transport, mitochondrial"
"ALOX52","Arachidonate 5-lipoxygenase",300,"Eicosanoid metabolism"
"SK_mi145p_c","Demand for 1D-Myo-Inositol 1,4,5-Trisphosphate",34.6081772594313,"Exchange/demand reaction"
"r0191","UTP:D-fructose-6-phosphate 1-phosphotransferase EC:2.7.1.11",359.888057749165,"Fructose and mannose metabolism"
"SK_trp__L_c","Sink trp L[c]",97.7090106254927,"Exchange/demand reaction"
"EX_thr__L_e","L-Threonine exchange",100,"Exchange/demand reaction"
"CYTK4","Cytidylate kinase (dCMP)(GTP)",-1000,"Nucleotide interconversion"
"TALA","Transaldolase",146.086776205322,"Pentose phosphate pathway"
"PEt","Phosphatidylethanolamine Transport",45.6632784459988,"Transport, extracellular"
"EX_co2_e","CO2 exchange",100,"Exchange/demand reaction"
"3MOBt2im","3-methyl-2-oxobutanoate mitochondrial transport via proton symport",39.1680461236687,"Transport, mitochondrial"
"PYRSMCT1","Pyruvate Transport by Smct1",-16.7082885714286,"Transport, extracellular"
"DM_C02712_c","Demand for N-Acetylmethionine",1000,"Exchange/demand reaction"
"SK_thr__L_c","Sink thr L[c]",-153.838078123756,"Exchange/demand reaction"
"3AIBSYMPt","3-Amino-Isobutyrate Transport, Sodium Symport",-11.3239585291196,"Transport, extracellular"
"r1400","Active transport",16.7082885714286,"Fatty acid oxidation"
"GLYC2P3Pc","Formation of Glycerol-3-Phosphate",100,"Transport, extracellular"
"SK_leu__L_c","Sink leu L[c]",-93.9302200004674,"Exchange/demand reaction"
"CHOLESTTDe","CHOLESTTDe vesicular transport",-3.51258636925626,"Transport, extracellular"
"RTOTALt","RTOTAL transport",-100,"Transport, extracellular"
"SUCD1m","Succinate dehydrogenase",-58.7726499483371,"Citric acid cycle"
"GLY3Pt","Glycerol phopshate free diffusion",100,"Transport, peroxisomal"
"r0249","D-Ribose-5-phosphate ketol-isomerase Pentose phosphate pathway EC:5.3.1.6",-73.1301974887773,"Pentose phosphate pathway"
"DHAPtm","Dihydroxyacetone phosphate transport  mitochondrial",762.542191150372,"Transport, mitochondrial"
"Htr","H transporter, endoplasmic reticulum",43.1386949627204,"Transport, endoplasmic reticular"
"EX_chsterol_e","Cholesterol exchange",-100,"Exchange/demand reaction"
"RNTR2","Ribonucleoside triphosphate reductase  GTP",1.70420959182876,"Nucleotide interconversion"
"GLUt6","Glutamate transport via Na, H symport and K antiport",337.67,"Transport, extracellular"
"NAt","Sodium transport (uniport)",-1000,"Transport, extracellular"
"ASCBt","L-ascorbate transport via facilitated diffusion",100,"Transport, extracellular"
"DM_dctp_n","Demand for dCTP, Nuclear",380.996308950616,"Exchange/demand reaction"
"SK_HC01115_c","Sink HC01115[c]",1000,NA
"RE1804M","RE1804M",-1000,"Bile acid synthesis"
"DTDPtn","DTDP nuclear transport",2.25397128375735,"Transport, nuclear"
"FOLOAT1tc","Folate Transport by Oat1",-100,"Transport, extracellular"
"r1560","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",-26.3462056296679,"Transport, extracellular"
"EX_mlthf_e","Exchange of 5,10-Methylenetetrahydrofolate",-100,"Exchange/demand reaction"
"r0610","CTP:D-Tagatose 6-phosphate 1-phosphotransferase Galactose metabolism EC:2.7.1.11",977.004020147299,"Miscellaneous"
"DMNONCRNt","4,8 dimethylnonanoyl crn transport",527.802522151618,"Fatty acid oxidation"
"NDPK1m","Nucleoside-diphosphate kinase (ATP:GDP), mitochondrial",190.361628175872,"Nucleotide interconversion"
"HMR_1081","Leukotriene-C4 Synthase",200,"Leukotriene metabolism"
"SK_chol_c","Sink chol[c]",-540.699925144683,"Exchange/demand reaction"
"PYK6","RE2954",190.361628175872,"Pyrimidine synthesis"
"ALAt4","Alanine-Sodium symporter",226.346205629668,"Transport, extracellular"
"H2Otp","H2O transport  peroxisomal",-200.499462857143,"Transport, peroxisomal"
"PUNP7","Purine-nucleoside phosphorylase (Xanthosine)",-100,"Nucleotide interconversion"
"CATp","Catalase A  peroxisomal",50,"Miscellaneous"
"GHMT2r","Glycine hydroxymethyltransferase, reversible",559.666514143727,"Glycine, serine, alanine, and threonine metabolism"
"RE2898C","RE2898C",100,"Vitamin C metabolism"
"UPPN","B-ureidopropionase",474.90640257933,"Pyrimidine catabolism"
"EX_lac__D_e","D-lactate exchange",-100,"Exchange/demand reaction"
"r2486","Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14",200,"Transport, extracellular"
"NDPK7n","Nucleoside-diphosphate kinase (ATP:dCDP), nuclear",324.916682954514,"Nucleotide interconversion"
"MALtm","Malate transport  mitochondrial",-1000,"Transport, mitochondrial"
"HMR_6607","HMR 6607",-100,"Purine catabolism"
"COAtim","CoA transporter  mitochondrial   irreversible",-16.7082885714286,"Transport, mitochondrial"
"CYOOm3i","CYOOm3i",67.534,"Oxidative phosphorylation"
"SK_met__L_c","Sink met L[c]",-1000,"Exchange/demand reaction"
"r2252","Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5",200,"Transport, extracellular"
"EX_h_e","H+ exchange",-100,"Exchange/demand reaction"
"L_LACt4r","L-lactate reversible transport via sodium symport",-100,"Transport, extracellular"
"HMR_6583","Phosphatidylinositol-3, 4, 5-Trisphosphate 3-Phosphatase",127.850164217826,"Inositol phosphate metabolism"
"MALICITtm","Dicarboxylate/tricarboxylate carrier (mal:icit), mitochondrial",-27.2766207559812,"Transport, mitochondrial"
"SK_asp__L_c","Sink asp L[c]",907.793096737533,"Exchange/demand reaction"
"SK_ala__L_c","Sink ala L[c]",528.747457513248,"Exchange/demand reaction"
"O2tp","O2 transport glycosome",8.47901,"Transport, peroxisomal"
"RNTR4","Ribonucleoside triphosphate reductase  UTP",-90.304703766834,"Nucleotide interconversion"
"RE1530C","Thymidine Kinase",-259.685015857982,"Pyrimidine synthesis"
"H2Otm","H2O transport  mitochondrial",-1000,"Transport, mitochondrial"
"GBA2e","Beta-Glucosidase, Plasma Membrane (Gba2)",3.0106899295532,"Sphingolipid metabolism"
